Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2,MJO_Phase,MJO_Amplitude,Nino34_Anomaly,Dry_Spell_Days_Streak,Target_Crops,Rolling_Rainfall_7d_mm,Rolling_Rainfall_30d_mm,Drought_Stress_Index
2020-06-07,Red_Laterite_Zone,Purulia,23.33,86.36,17.27,36.77,26.58,70.6,7.89,4,1.934,-0.692,0,Maize,32.15,44.98,0.0
2020-06-08,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,43.27,26.34,69.5,16.64,6,2.094,-0.83,1,Maize,32.15,44.98,0.0
2020-06-09,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.14,27.38,69.9,16.2,6,0.684,-0.724,2,Maize,32.15,44.98,0.0
2020-06-10,Red_Laterite_Zone,Purulia,23.33,86.36,18.16,39.04,27.12,71.9,9.99,3,2.085,-0.7,0,Maize,50.31,63.14,0.0
2020-06-11,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,43.68,27.75,68.6,15.55,5,1.236,-0.776,1,Maize,50.31,63.14,0.0
2020-06-12,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.75,27.14,66.9,13.78,3,1.607,-0.817,2,Maize,45.25,62.8,0.0
2020-06-13,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.01,29.65,74.6,15.17,2,1.802,-0.695,3,Maize,35.43,62.8,0.0
2020-06-14,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.81,28.49,72.1,17.21,6,1.441,-0.763,4,Maize,18.16,62.8,0.187
2020-06-15,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.9,27.3,79.1,17.5,6,0.705,-0.845,5,Maize,18.16,62.8,0.232
2020-06-16,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.38,28.8,74.6,16.29,6,1.657,-0.79,6,Maize,18.16,62.8,0.246
2020-06-17,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,40.53,28.73,75.8,16.89,6,1.338,-0.807,7,Millets_Ragi,0.0,62.8,0.557
2020-06-18,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.39,27.94,64.9,14.16,7,1.44,-0.79,8,Millets_Ragi,0.0,62.8,0.64
2020-06-19,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,43.25,28.43,72.9,15.23,3,0.622,-0.819,9,Millets_Ragi,0.0,62.8,0.772
2020-06-20,Red_Laterite_Zone,Purulia,23.33,86.36,12.71,38.64,29.72,82.2,10.52,4,1.551,-0.715,0,Millets_Ragi,12.71,75.51,0.0
2020-06-21,Red_Laterite_Zone,Purulia,23.33,86.36,6.65,45.1,26.71,73.3,12.8,7,0.903,-0.717,0,Maize,19.36,76.38,0.118
2020-06-22,Red_Laterite_Zone,Purulia,23.33,86.36,11.73,40.41,29.13,76.5,10.98,4,0.943,-0.798,0,Maize,31.09,88.11,0.0
2020-06-23,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.85,30.22,74.4,13.29,6,1.072,-0.846,1,Maize,31.09,88.11,0.0
2020-06-24,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.52,30.5,77.8,14.98,8,0.725,-0.759,2,Maize,31.09,81.4,0.0
2020-06-25,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.11,28.0,82.7,16.76,8,1.435,-0.763,3,Maize,31.09,81.4,0.0
2020-06-26,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.78,28.88,82.0,15.33,4,1.85,-0.805,4,Maize,31.09,81.4,0.0
2020-06-27,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.49,28.05,76.1,16.17,4,1.846,-0.827,5,Maize,18.38,81.4,0.207
2020-06-28,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,43.91,30.59,82.8,16.15,5,0.307,-0.883,6,Millets_Ragi,11.73,81.4,0.451
2020-06-29,Red_Laterite_Zone,Purulia,23.33,86.36,8.87,43.16,29.52,83.6,10.8,7,1.238,-0.821,0,Millets_Ragi,8.87,90.27,0.231
2020-06-30,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.69,29.47,76.2,14.9,7,1.522,-0.667,1,Millets_Ragi,8.87,90.27,0.197
2020-07-01,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.08,29.56,81.2,13.9,6,0.645,-0.912,2,Millets_Ragi,8.87,90.27,0.257
2020-07-02,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.15,29.38,73.1,13.84,6,2.034,-0.875,3,Millets_Ragi,8.87,90.27,0.25
2020-07-03,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.66,30.72,78.8,14.91,8,0.422,-0.843,4,Millets_Ragi,8.87,90.27,0.316
2020-07-04,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.7,31.11,87.4,14.39,8,1.914,-0.791,5,Millets_Ragi,8.87,90.27,0.358
2020-07-05,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,40.3,28.41,80.9,14.88,8,0.855,-0.79,6,Millets_Ragi,8.87,85.21,0.328
2020-07-06,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,44.55,30.46,79.7,13.96,2,0.5,-0.878,7,Millets_Ragi,0.0,75.39,0.757
2020-07-07,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.92,28.4,86.8,15.21,1,1.905,-0.947,8,Millets_Ragi,0.0,58.12,0.716
2020-07-08,Red_Laterite_Zone,Purulia,23.33,86.36,16.08,42.41,31.0,85.6,8.84,3,1.673,-0.89,0,Maize,16.08,74.2,0.049
2020-07-09,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,43.41,29.49,83.0,14.08,1,0.688,-0.873,1,Maize,16.08,74.2,0.139
2020-07-10,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.95,29.59,79.5,14.58,6,1.428,-0.867,2,Maize,16.08,56.04,0.106
2020-07-11,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,43.57,31.0,88.0,15.28,5,1.987,-0.885,3,Maize,16.08,56.04,0.227
2020-07-12,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.98,28.72,80.8,14.48,7,1.539,-0.905,4,Maize,16.08,56.04,0.187
2020-07-13,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,44.22,28.93,77.5,14.73,1,0.953,-0.846,5,Maize,16.08,56.04,0.339
2020-07-14,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,44.63,27.96,84.9,14.36,5,1.678,-0.944,6,Maize,16.08,56.04,0.4
2020-07-15,Red_Laterite_Zone,Purulia,23.33,86.36,1.05,45.22,27.69,89.4,11.74,5,0.333,-0.91,7,Millets_Ragi,1.05,57.09,0.77
2020-07-16,Red_Laterite_Zone,Purulia,23.33,86.36,4.08,40.72,29.67,85.3,12.08,6,0.627,-0.899,0,Millets_Ragi,5.13,61.17,0.183
2020-07-17,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.97,28.07,92.4,14.39,6,0.972,-0.956,1,Millets_Ragi,5.13,61.17,0.336
2020-07-18,Red_Laterite_Zone,Purulia,23.33,86.36,17.84,42.27,29.78,91.0,7.77,2,0.777,-0.901,0,Maize,22.97,79.01,0.0
2020-07-19,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,40.31,30.7,81.5,12.72,8,0.822,-0.964,1,Maize,22.97,79.01,0.0
2020-07-20,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.88,30.91,87.4,14.38,1,2.114,-0.928,2,Maize,22.97,66.3,0.015
2020-07-21,Red_Laterite_Zone,Purulia,23.33,86.36,36.75,40.58,28.91,91.3,5.06,7,1.102,-0.965,0,Maize,59.72,96.4,0.0
2020-07-22,Red_Laterite_Zone,Purulia,23.33,86.36,3.26,41.86,29.17,86.2,11.47,5,1.907,-0.996,0,Upland_Rice,61.93,87.93,0.0
2020-07-23,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,43.8,30.0,83.7,12.72,5,0.667,-0.924,1,Maize,57.85,87.93,0.0
2020-07-24,Red_Laterite_Zone,Purulia,23.33,86.36,17.65,40.73,28.96,84.3,6.32,7,1.226,-0.986,0,Upland_Rice,75.5,105.58,0.0
2020-07-25,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,43.83,28.51,83.2,14.69,5,1.347,-0.904,1,Maize,57.66,105.58,0.0
2020-07-26,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.55,31.1,84.3,14.08,4,2.099,-0.91,2,Maize,57.66,105.58,0.0
2020-07-27,Red_Laterite_Zone,Purulia,23.33,86.36,4.68,42.57,29.67,90.2,10.04,6,1.82,-0.977,0,Upland_Rice,62.34,110.26,0.0
2020-07-28,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,46.01,26.98,87.0,14.18,1,0.717,-0.928,1,Maize,25.59,110.26,0.079
2020-07-29,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.29,28.19,88.8,14.73,4,1.256,-1.027,2,Maize,22.33,101.39,0.0
2020-07-30,Red_Laterite_Zone,Purulia,23.33,86.36,2.8,42.93,28.83,83.0,12.68,4,2.179,-1.06,0,Maize,25.13,104.19,0.0
2020-07-31,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.31,31.19,79.5,13.53,8,1.412,-1.003,1,Millets_Ragi,7.48,104.19,0.256
2020-08-01,Red_Laterite_Zone,Purulia,23.33,86.36,5.51,42.04,29.79,80.0,12.23,5,1.43,-1.005,0,Millets_Ragi,12.99,109.7,0.092
2020-08-02,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.37,29.42,80.1,14.7,3,1.223,-1.034,1,Millets_Ragi,12.99,109.7,0.149
2020-08-03,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,43.04,29.92,84.6,14.01,8,1.617,-0.989,2,Millets_Ragi,8.31,109.7,0.316
2020-08-04,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.72,30.97,80.4,12.93,6,0.827,-1.03,3,Millets_Ragi,8.31,109.7,0.34
2020-08-05,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,43.84,30.17,85.8,14.46,7,1.353,-1.091,4,Millets_Ragi,8.31,109.7,0.436
2020-08-06,Red_Laterite_Zone,Purulia,23.33,86.36,23.57,41.02,28.23,90.5,6.67,2,2.067,-1.032,0,Maize,29.08,133.27,0.0
2020-08-07,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.3,29.41,76.2,15.24,6,0.972,-1.163,1,Maize,29.08,117.19,0.0
2020-08-08,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.15,28.33,78.4,14.73,2,1.576,-1.07,2,Maize,23.57,117.19,0.0
2020-08-09,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,43.91,28.88,80.5,15.55,3,1.857,-1.11,3,Maize,23.57,117.19,0.094
2020-08-10,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.81,30.94,75.1,14.1,3,1.347,-1.128,4,Maize,23.57,117.19,0.029
2020-08-11,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,40.43,29.02,77.1,15.06,4,1.272,-1.047,5,Maize,23.57,117.19,0.0
2020-08-12,Red_Laterite_Zone,Purulia,23.33,86.36,6.59,40.92,26.99,83.2,13.57,2,2.069,-0.966,0,Maize,30.16,123.78,0.0
2020-08-13,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.17,27.8,80.2,15.58,3,1.449,-1.072,1,Millets_Ragi,6.59,123.78,0.217
2020-08-14,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.56,29.16,73.4,15.4,3,1.881,-1.133,2,Millets_Ragi,6.59,122.73,0.276
2020-08-15,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,39.88,27.46,75.0,15.22,3,0.715,-1.153,3,Millets_Ragi,6.59,118.65,0.232
2020-08-16,Red_Laterite_Zone,Purulia,23.33,86.36,16.64,36.11,26.08,82.8,9.15,4,1.812,-1.08,0,Maize,23.23,135.29,0.0
2020-08-17,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.06,27.86,73.1,13.7,6,0.366,-1.121,1,Maize,23.23,117.45,0.0
2020-08-18,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,43.14,28.99,80.5,16.49,6,1.032,-1.019,2,Maize,23.23,117.45,0.022
2020-08-19,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,40.78,28.82,73.8,16.15,1,0.933,-1.083,3,Maize,16.64,117.45,0.076
2020-08-20,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,44.79,26.67,74.0,15.85,5,0.811,-1.116,4,Maize,16.64,80.7,0.317
2020-08-21,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.41,30.59,79.2,15.75,1,0.541,-1.192,5,Maize,16.64,77.44,0.188
2020-08-22,Red_Laterite_Zone,Purulia,23.33,86.36,1.2,42.99,29.0,73.4,15.18,8,0.928,-1.174,6,Maize,17.84,78.64,0.283
2020-08-23,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,43.04,25.89,70.2,18.24,2,1.937,-1.246,7,Millets_Ragi,1.2,60.99,0.658
2020-08-24,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,43.17,28.29,67.0,16.18,1,0.917,-1.157,8,Millets_Ragi,1.2,60.99,0.705
2020-08-25,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.82,28.54,73.1,16.55,8,2.133,-1.135,9,Millets_Ragi,1.2,60.99,0.727
2020-08-26,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,44.38,25.97,67.2,17.47,1,1.574,-1.151,10,Millets_Ragi,1.2,56.31,0.845
2020-08-27,Red_Laterite_Zone,Purulia,23.33,86.36,14.14,38.56,26.47,69.6,12.15,6,1.36,-1.199,0,Maize,15.34,70.45,0.0
2020-08-28,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.22,25.92,67.1,16.36,8,0.738,-1.124,1,Maize,15.34,70.45,0.094
2020-08-29,Red_Laterite_Zone,Purulia,23.33,86.36,5.08,39.5,28.52,73.2,13.93,8,1.845,-1.18,0,Maize,19.22,72.73,0.0
2020-08-30,Red_Laterite_Zone,Purulia,23.33,86.36,4.89,40.65,26.67,73.7,16.51,6,0.302,-1.098,0,Maize,24.11,77.62,0.0
2020-08-31,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,42.05,27.35,76.9,16.32,2,0.491,-1.152,1,Maize,24.11,72.11,0.0
2020-09-01,Red_Laterite_Zone,Purulia,23.33,86.36,11.01,39.64,27.3,75.4,13.08,4,0.867,-1.133,0,Maize,35.12,83.12,0.0
2020-09-02,Red_Laterite_Zone,Purulia,23.33,86.36,6.09,40.69,27.27,68.3,14.1,1,1.808,-1.166,0,Maize,41.21,89.21,0.0
2020-09-03,Red_Laterite_Zone,Purulia,23.33,86.36,8.27,38.75,26.78,69.5,14.96,6,2.191,-1.122,0,Maize,35.34,97.48,0.0
2020-09-04,Red_Laterite_Zone,Purulia,23.33,86.36,5.74,42.25,25.02,69.3,14.39,5,1.316,-1.111,0,Maize,41.08,103.22,0.0
2020-09-05,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,38.7,26.3,75.7,18.67,6,2.187,-1.071,1,Maize,36.0,79.65,0.0
2020-09-06,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,40.11,27.56,68.4,16.46,4,1.012,-1.183,2,Maize,31.11,79.65,0.0
2020-09-07,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.61,25.47,68.0,18.46,2,1.998,-1.042,3,Maize,31.11,79.65,0.0
2020-09-08,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,37.63,26.16,67.8,18.45,2,0.545,-1.197,4,Maize,20.1,79.65,0.0
2020-09-09,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,40.18,25.6,61.8,17.3,1,0.351,-1.126,5,Millets_Ragi,14.01,79.65,0.179
2020-09-10,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,41.99,25.44,63.3,17.64,2,0.952,-1.21,6,Millets_Ragi,5.74,79.65,0.475
2020-09-11,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,38.86,25.3,59.8,19.13,6,2.105,-1.145,7,Millets_Ragi,0.0,73.06,0.473
2020-09-12,Red_Laterite_Zone,Purulia,23.33,86.36,19.78,38.11,25.19,69.9,10.58,4,0.642,-1.203,0,Maize,19.78,92.84,0.0
2020-09-13,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,39.25,27.06,63.2,18.07,2,0.304,-1.147,1,Maize,19.78,92.84,0.0
2020-09-14,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,38.95,25.82,57.2,19.41,1,0.533,-1.144,2,Maize,19.78,92.84,0.0
2020-09-15,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,38.08,25.32,57.5,19.39,7,0.483,-1.16,3,Maize,19.78,76.2,0.0
2020-09-16,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,40.43,21.9,66.0,20.28,5,1.665,-1.248,4,Maize,19.78,76.2,0.036
2020-09-17,Red_Laterite_Zone,Purulia,23.33,86.36,2.18,38.1,25.07,60.9,17.94,8,1.845,-1.065,5,Maize,21.96,78.38,0.0
2020-09-18,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,38.99,26.67,57.7,20.06,6,1.967,-1.213,6,Maize,21.96,78.38,0.0
2020-09-19,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,37.87,24.05,56.7,18.5,4,1.952,-1.296,7,Millets_Ragi,2.18,78.38,0.38
2020-09-20,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,37.57,26.4,57.1,18.99,1,1.22,-1.269,8,Millets_Ragi,2.18,78.38,0.405
2020-09-21,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,39.38,24.13,62.4,19.65,2,1.838,-1.162,9,Millets_Ragi,2.18,77.18,0.535
2020-09-22,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,37.67,24.81,60.3,20.03,7,1.59,-1.219,10,Millets_Ragi,2.18,77.18,0.49
2020-09-23,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,38.85,24.1,58.6,19.9,3,0.469,-1.13,11,Millets_Ragi,2.18,77.18,0.589
2020-09-24,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,39.67,22.64,60.3,20.11,3,0.953,-1.336,12,Millets_Ragi,0.0,77.18,0.714
2020-09-25,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,39.49,24.51,59.2,18.11,7,1.295,-1.131,13,Millets_Ragi,0.0,77.18,0.745
2020-09-26,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,36.04,21.29,60.0,19.2,6,0.749,-1.167,14,Millets_Ragi,0.0,63.04,0.612
2020-09-27,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,36.94,22.42,59.3,18.35,8,1.346,-1.282,15,Millets_Ragi,0.0,63.04,0.697
2020-09-28,Red_Laterite_Zone,Purulia,23.33,86.36,36.55,35.29,21.9,63.7,11.55,3,0.381,-1.325,0,Maize,36.55,94.51,0.0
2020-09-29,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,36.66,23.58,58.0,21.94,4,1.836,-1.124,1,Maize,36.55,89.62,0.0
2020-09-30,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,38.37,23.85,54.6,18.03,3,2.166,-1.153,2,Maize,36.55,89.62,0.0
2020-10-01,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,39.04,21.35,53.3,17.59,6,1.689,-1.246,3,Maize,36.55,78.61,0.0
2020-10-02,Red_Laterite_Zone,Purulia,23.33,86.36,7.05,34.93,22.7,52.7,17.99,6,0.901,-1.211,0,Maize,43.6,79.57,0.0
2020-10-03,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,36.75,24.03,51.7,18.18,4,1.521,-1.21,1,Maize,43.6,71.3,0.0
2020-10-04,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,36.26,25.29,50.5,19.54,8,0.946,-1.133,2,Maize,43.6,65.56,0.0
2020-10-05,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,38.2,23.0,48.2,21.16,8,0.526,-1.178,3,Pulses_Arhar,7.05,65.56,0.139
2020-10-06,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,38.36,22.9,57.5,20.0,8,1.319,-1.128,4,Pulses_Arhar,7.05,65.56,0.187
2020-10-07,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,37.47,22.73,52.3,20.94,5,0.64,-1.158,5,Pulses_Arhar,7.05,65.56,0.182
2020-10-08,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,34.53,21.93,54.6,21.22,8,1.337,-1.334,6,Pulses_Arhar,7.05,65.56,0.076
2020-10-09,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,37.01,23.08,56.6,21.06,1,0.378,-1.194,7,Pulses_Arhar,0.0,65.56,0.38
2020-10-10,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,34.41,21.07,50.6,21.91,4,0.959,-1.253,8,Pulses_Arhar,0.0,65.56,0.29
2020-10-11,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,35.09,20.57,48.2,19.95,6,1.243,-1.254,9,Pulses_Arhar,0.0,65.56,0.365
2020-10-12,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,37.58,20.19,51.2,19.81,3,0.33,-1.238,10,Pulses_Arhar,0.0,45.78,0.529
2020-10-13,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,37.4,21.27,53.0,19.65,1,0.853,-1.115,11,Pulses_Arhar,0.0,45.78,0.56
2020-10-14,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,35.14,20.46,52.4,20.84,4,1.338,-1.252,12,Pulses_Arhar,0.0,45.78,0.487
2020-10-15,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,37.82,19.61,49.0,21.38,5,0.472,-1.183,13,Pulses_Arhar,0.0,45.78,0.661
2020-10-16,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,37.92,21.11,53.7,19.37,4,1.802,-1.202,14,Pulses_Arhar,0.0,45.78,0.706
2020-10-17,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.11,20.7,46.0,21.92,3,1.679,-1.137,15,Pulses_Arhar,0.0,43.6,0.505
2020-10-18,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,36.09,19.57,49.9,20.22,6,2.083,-1.163,16,Pulses_Arhar,0.0,43.6,0.695
2020-10-19,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,34.31,23.15,51.8,20.3,6,0.437,-1.26,17,Pulses_Arhar,0.0,43.6,0.646
2020-10-20,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.61,19.41,51.0,20.29,4,1.156,-1.22,18,Pulses_Arhar,0.0,43.6,0.65
2020-10-21,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.44,20.83,48.8,20.84,2,0.47,-1.078,19,Pulses_Arhar,0.0,43.6,0.682
2020-10-22,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,34.17,19.87,51.8,22.1,6,1.526,-1.23,20,Pulses_Arhar,0.0,43.6,0.759
2020-10-23,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.34,19.91,48.8,22.28,3,1.059,-1.189,21,Pulses_Arhar,0.0,43.6,0.757
2020-10-24,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.29,21.48,50.2,21.78,4,1.63,-1.187,22,Pulses_Arhar,0.0,43.6,0.794
2020-10-25,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,34.14,20.93,48.7,20.64,2,0.619,-1.113,23,Pulses_Arhar,0.0,43.6,0.877
2020-10-26,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,32.85,19.29,56.9,19.62,6,0.418,-1.184,24,Pulses_Arhar,0.0,43.6,0.852
2020-10-27,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.12,19.99,49.5,20.15,6,1.414,-1.169,25,Pulses_Arhar,0.0,43.6,0.806
2020-10-28,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,32.93,19.43,47.5,22.05,3,0.747,-1.19,26,Pulses_Arhar,0.0,7.05,0.936
2020-10-29,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.34,18.3,52.3,21.63,7,1.433,-1.219,27,Pulses_Arhar,0.0,7.05,0.897
2020-10-30,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,35.94,18.35,53.6,21.78,2,1.703,-1.099,28,Pulses_Arhar,0.0,7.05,1.0
2020-10-31,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,32.87,16.95,45.6,20.03,3,2.076,-1.183,29,Pulses_Arhar,0.0,7.05,1.0
2020-11-01,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,35.15,19.39,50.5,20.92,4,0.426,-1.167,30,Pulses_Arhar,0.0,0.0,1.0
2020-11-02,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,34.87,18.27,45.8,20.8,8,0.689,-1.088,31,Pulses_Arhar,0.0,0.0,1.0
2020-11-03,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.4,18.51,45.7,22.56,7,0.302,-1.152,32,Pulses_Arhar,0.0,0.0,1.0
2020-11-04,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.78,17.7,51.5,21.51,7,2.006,-1.16,33,Pulses_Arhar,0.0,0.0,1.0
2020-11-05,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.91,19.27,47.9,22.67,2,0.645,-1.139,34,Pulses_Arhar,0.0,0.0,1.0
2020-11-06,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,32.47,18.31,45.8,20.27,6,1.865,-1.101,35,Pulses_Arhar,0.0,0.0,1.0
2020-11-07,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.94,19.91,41.7,21.57,3,0.938,-1.083,36,Pulses_Arhar,0.0,0.0,1.0
2020-11-08,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,32.95,15.87,50.3,21.31,6,0.408,-1.081,37,Pulses_Arhar,0.0,0.0,1.0
2020-11-09,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,35.46,17.87,53.9,22.37,3,2.012,-1.056,38,Pulses_Arhar,0.0,0.0,1.0
2020-11-10,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.39,17.89,46.4,21.75,4,1.004,-1.169,39,Pulses_Arhar,0.0,0.0,1.0
2020-11-11,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.31,17.19,44.4,21.81,8,0.893,-1.095,40,Pulses_Arhar,0.0,0.0,1.0
2020-11-12,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.89,15.29,45.4,22.69,7,0.777,-1.125,41,Pulses_Arhar,0.0,0.0,1.0
2020-11-13,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,30.5,15.75,42.5,21.72,8,2.145,-1.066,42,Pulses_Arhar,0.0,0.0,1.0
2020-11-14,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.62,15.65,45.9,21.93,4,0.362,-1.06,43,Pulses_Arhar,0.0,0.0,1.0
2020-11-15,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,30.31,17.91,46.1,22.37,4,1.062,-1.051,44,Pulses_Arhar,0.0,0.0,1.0
2020-11-16,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.92,17.28,43.5,22.11,5,0.848,-1.167,45,Pulses_Arhar,0.0,0.0,1.0
2020-11-17,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,32.24,17.73,44.9,21.28,2,1.437,-1.126,46,Pulses_Arhar,0.0,0.0,1.0
