Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2
2026-08-16,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,5.26,31.0,25.35,85.4,13.9
2026-08-17,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,18.44,30.87,25.2,89.6,17.76
2026-08-18,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,7.6,31.34,24.77,88.4,17.46
2026-08-19,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,11.47,31.29,25.52,89.1,16.08
2026-08-20,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,9.34,31.18,26.05,89.7,19.21
2026-08-21,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,5.48,30.97,25.63,89.0,13.95
2026-08-22,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,4.89,32.37,26.28,83.8,19.84
2026-08-23,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,8.17,30.41,26.43,89.8,10.3
2026-08-24,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,7.64,29.58,25.7,90.9,13.52
2026-08-25,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,13.97,30.0,24.92,90.8,12.41
2026-08-26,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,13.25,30.32,25.07,88.2,17.84
2026-08-27,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,9.25,31.62,25.13,87.8,15.77
2026-08-28,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,8.83,30.08,26.36,90.9,9.4
2026-08-29,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,5.84,31.62,25.23,86.6,16.61
2026-08-30,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,10.33,32.43,26.53,84.5,10.58
2026-08-31,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,75.55,27.65,25.4,94.9,14.8
2026-09-01,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,22.46,25.83,23.46,93.0,11.73
2026-09-02,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,5.57,30.13,23.35,84.6,18.76
2026-09-03,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,8.74,30.43,24.06,86.4,15.0
2026-09-04,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,9.16,28.66,24.39,90.8,15.93
2026-09-05,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,12.23,29.0,24.48,91.6,14.88
2026-09-06,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,16.71,29.52,24.41,92.2,16.03
2026-09-07,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,15.29,29.08,25.07,91.2,17.16
2026-09-08,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,7.18,30.48,24.57,87.8,17.99
2026-09-09,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,5.11,30.65,25.21,87.6,
2026-09-10,Terai_Teesta_Alluvial_Zone,Alipurduar,26.49,89.53,3.42,31.92,25.54,83.4,
2026-01-01,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,22.33,7.72,73.6,12.43
2026-01-02,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,22.09,8.8,77.0,10.6
2026-01-03,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,21.67,9.87,83.4,10.02
2026-01-04,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,20.33,11.02,86.2,7.6
2026-01-05,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,19.74,7.84,80.7,7.16
2026-01-06,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,19.33,6.34,79.7,10.48
2026-01-07,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,20.25,6.39,75.8,13.66
2026-01-08,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,20.59,7.33,74.8,13.93
2026-01-09,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,19.89,5.72,71.7,14.09
2026-01-10,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,19.64,5.29,72.4,13.73
2026-01-11,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,21.49,6.68,73.6,14.19
2026-01-12,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,21.57,8.14,76.5,13.99
2026-01-13,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,20.71,6.78,72.9,14.09
2026-01-14,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,21.25,6.59,71.0,12.61
2026-01-15,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,20.68,6.47,68.8,12.63
2026-01-16,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,20.79,5.65,66.5,13.17
2026-01-17,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,21.28,6.7,70.0,13.84
2026-01-18,Red_Laterite_Zone,Bankura,23.23,87.07,0.26,23.25,7.72,66.5,13.88
2026-01-19,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,24.14,8.56,68.3,13.5
2026-01-20,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,25.67,10.75,67.7,12.69
2026-01-21,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,24.73,11.37,71.9,11.2
2026-01-22,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,23.59,9.49,66.0,14.03
2026-01-23,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,24.1,8.98,66.3,14.17
2026-01-24,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,25.08,10.61,64.5,14.04
2026-01-25,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,25.03,10.6,67.6,13.82
2026-01-26,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,25.39,12.0,76.5,12.53
2026-01-27,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,25.03,11.83,77.6,14.67
2026-01-28,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,25.73,11.68,75.3,14.65
2026-01-29,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,25.52,13.37,81.8,12.4
2026-01-30,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,24.96,12.24,74.9,14.25
2026-01-31,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,24.68,10.61,71.5,14.14
2026-02-01,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,24.73,10.99,71.5,13.37
2026-02-02,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,24.25,10.99,69.2,15.8
2026-02-03,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,25.36,10.94,68.5,14.82
2026-02-04,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,25.74,12.39,73.9,15.39
2026-02-05,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.39,12.36,73.8,16.94
2026-02-06,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,24.46,10.05,67.6,17.74
2026-02-07,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,24.91,8.93,66.4,17.49
2026-02-08,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.28,9.55,64.2,17.12
2026-02-09,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,25.06,9.93,64.5,16.73
2026-02-10,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.22,9.68,58.5,16.69
2026-02-11,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.73,10.55,61.2,17.31
2026-02-12,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.07,11.66,63.1,17.82
2026-02-13,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.8,10.74,61.6,17.5
2026-02-14,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.42,11.78,64.4,18.55
2026-02-15,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.7,11.54,60.2,18.72
2026-02-16,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.27,11.01,58.2,17.69
2026-02-17,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.56,11.34,57.6,18.38
2026-02-18,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.2,11.42,50.8,19.38
2026-02-19,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.77,12.43,52.7,18.2
2026-02-20,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.47,15.16,59.9,16.6
2026-02-21,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.07,15.0,54.0,16.27
2026-02-22,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.84,17.43,60.5,16.84
2026-02-23,Red_Laterite_Zone,Bankura,23.23,87.07,2.42,29.78,16.49,62.6,16.13
2026-02-24,Red_Laterite_Zone,Bankura,23.23,87.07,2.57,28.37,15.92,63.6,15.16
2026-02-25,Red_Laterite_Zone,Bankura,23.23,87.07,0.02,28.81,16.02,60.2,17.32
2026-02-26,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.47,12.97,52.8,18.0
2026-02-27,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.95,12.62,51.5,19.7
2026-02-28,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.98,13.82,52.1,20.08
2026-03-01,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.54,15.76,64.1,19.88
2026-03-02,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.9,18.84,56.9,21.14
2026-03-03,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.25,13.43,47.9,21.9
2026-03-04,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.63,13.97,49.9,19.67
2026-03-05,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.58,14.63,55.7,17.61
2026-03-06,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.49,18.69,63.0,16.24
2026-03-07,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.42,17.97,76.3,15.76
2026-03-08,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.66,19.67,75.6,15.31
2026-03-09,Red_Laterite_Zone,Bankura,23.23,87.07,0.07,32.1,20.19,75.4,12.65
2026-03-10,Red_Laterite_Zone,Bankura,23.23,87.07,0.08,31.39,20.25,76.4,13.59
2026-03-11,Red_Laterite_Zone,Bankura,23.23,87.07,0.34,32.9,20.6,72.4,13.05
2026-03-12,Red_Laterite_Zone,Bankura,23.23,87.07,0.06,34.13,20.83,66.7,10.27
2026-03-13,Red_Laterite_Zone,Bankura,23.23,87.07,0.01,35.67,19.77,61.7,17.67
2026-03-14,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,35.88,18.84,64.2,20.02
2026-03-15,Red_Laterite_Zone,Bankura,23.23,87.07,2.14,36.29,19.9,63.6,15.4
2026-03-16,Red_Laterite_Zone,Bankura,23.23,87.07,8.2,34.54,19.67,67.2,16.25
2026-03-17,Red_Laterite_Zone,Bankura,23.23,87.07,2.09,35.02,20.49,60.8,17.5
2026-03-18,Red_Laterite_Zone,Bankura,23.23,87.07,0.44,35.45,20.37,61.1,16.74
2026-03-19,Red_Laterite_Zone,Bankura,23.23,87.07,0.73,31.6,21.35,72.5,15.36
2026-03-20,Red_Laterite_Zone,Bankura,23.23,87.07,6.74,32.87,20.67,67.3,14.96
2026-03-21,Red_Laterite_Zone,Bankura,23.23,87.07,16.64,26.63,19.16,80.6,8.47
2026-03-22,Red_Laterite_Zone,Bankura,23.23,87.07,0.01,28.81,16.87,67.0,18.05
2026-03-23,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.76,16.95,64.6,19.85
2026-03-24,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,33.1,18.29,68.0,18.0
2026-03-25,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,33.62,20.48,64.4,19.76
2026-03-26,Red_Laterite_Zone,Bankura,23.23,87.07,0.04,34.32,21.92,57.2,19.15
2026-03-27,Red_Laterite_Zone,Bankura,23.23,87.07,0.25,36.46,19.09,58.0,22.07
2026-03-28,Red_Laterite_Zone,Bankura,23.23,87.07,3.89,33.56,21.67,69.1,17.26
2026-03-29,Red_Laterite_Zone,Bankura,23.23,87.07,0.04,36.62,21.7,64.1,16.12
2026-03-30,Red_Laterite_Zone,Bankura,23.23,87.07,6.03,37.05,22.76,68.4,16.39
2026-03-31,Red_Laterite_Zone,Bankura,23.23,87.07,5.51,36.11,21.7,66.0,15.0
2026-04-01,Red_Laterite_Zone,Bankura,23.23,87.07,0.7,37.26,22.23,63.4,25.19
2026-04-02,Red_Laterite_Zone,Bankura,23.23,87.07,0.04,39.36,21.56,57.0,22.86
2026-04-03,Red_Laterite_Zone,Bankura,23.23,87.07,0.44,39.05,22.96,55.8,21.35
2026-04-04,Red_Laterite_Zone,Bankura,23.23,87.07,0.05,38.91,23.76,56.5,19.54
2026-04-05,Red_Laterite_Zone,Bankura,23.23,87.07,0.46,35.23,24.2,54.4,13.35
2026-04-06,Red_Laterite_Zone,Bankura,23.23,87.07,1.49,36.17,22.62,56.9,13.71
2026-04-07,Red_Laterite_Zone,Bankura,23.23,87.07,4.19,35.06,22.86,60.9,21.4
2026-04-08,Red_Laterite_Zone,Bankura,23.23,87.07,7.15,34.06,22.7,71.2,19.02
2026-04-09,Red_Laterite_Zone,Bankura,23.23,87.07,9.24,32.91,22.69,70.2,18.04
2026-04-10,Red_Laterite_Zone,Bankura,23.23,87.07,0.01,34.9,19.12,50.5,23.89
2026-04-11,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,36.11,18.55,38.3,25.5
2026-04-12,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,37.8,18.52,43.2,24.97
2026-04-13,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,38.94,21.0,53.9,22.1
2026-04-14,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,39.04,21.84,48.0,23.68
2026-04-15,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,39.8,21.68,55.4,23.88
2026-04-16,Red_Laterite_Zone,Bankura,23.23,87.07,0.83,39.79,24.74,67.0,11.44
2026-04-17,Red_Laterite_Zone,Bankura,23.23,87.07,1.15,37.71,24.74,67.2,18.38
2026-04-18,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,40.56,24.81,61.6,18.47
2026-04-19,Red_Laterite_Zone,Bankura,23.23,87.07,0.77,41.81,24.29,59.7,19.29
2026-04-20,Red_Laterite_Zone,Bankura,23.23,87.07,0.69,42.43,24.09,50.5,20.44
2026-04-21,Red_Laterite_Zone,Bankura,23.23,87.07,0.1,42.47,25.12,43.1,20.97
2026-04-22,Red_Laterite_Zone,Bankura,23.23,87.07,0.01,42.31,23.48,36.1,23.33
2026-04-23,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,41.72,23.89,45.6,20.82
2026-04-24,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,40.9,24.52,51.7,19.88
2026-04-25,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,40.58,25.51,52.2,21.54
2026-04-26,Red_Laterite_Zone,Bankura,23.23,87.07,0.01,42.43,25.32,53.3,12.95
2026-04-27,Red_Laterite_Zone,Bankura,23.23,87.07,0.16,44.84,25.19,52.8,15.73
2026-04-28,Red_Laterite_Zone,Bankura,23.23,87.07,1.63,41.1,26.23,62.3,14.65
2026-04-29,Red_Laterite_Zone,Bankura,23.23,87.07,14.05,39.78,24.92,65.1,14.67
2026-04-30,Red_Laterite_Zone,Bankura,23.23,87.07,22.52,34.48,24.81,76.1,16.51
2026-05-01,Red_Laterite_Zone,Bankura,23.23,87.07,7.23,34.86,23.21,69.0,22.71
2026-05-02,Red_Laterite_Zone,Bankura,23.23,87.07,3.67,37.65,22.69,63.8,17.36
2026-05-03,Red_Laterite_Zone,Bankura,23.23,87.07,11.62,34.66,24.31,71.9,20.32
2026-05-04,Red_Laterite_Zone,Bankura,23.23,87.07,0.63,36.38,24.84,67.4,19.88
2026-05-05,Red_Laterite_Zone,Bankura,23.23,87.07,11.74,33.8,24.26,72.8,17.4
2026-05-06,Red_Laterite_Zone,Bankura,23.23,87.07,1.07,35.92,22.9,62.5,13.66
2026-05-07,Red_Laterite_Zone,Bankura,23.23,87.07,5.05,36.03,23.14,61.8,17.38
2026-05-08,Red_Laterite_Zone,Bankura,23.23,87.07,6.9,36.84,23.77,65.4,19.61
2026-05-09,Red_Laterite_Zone,Bankura,23.23,87.07,5.94,35.07,23.98,67.5,22.63
2026-05-10,Red_Laterite_Zone,Bankura,23.23,87.07,1.34,34.13,23.12,68.1,20.64
2026-05-11,Red_Laterite_Zone,Bankura,23.23,87.07,0.14,35.2,24.37,66.5,21.39
2026-05-12,Red_Laterite_Zone,Bankura,23.23,87.07,2.07,35.39,23.9,69.5,17.09
2026-05-13,Red_Laterite_Zone,Bankura,23.23,87.07,1.86,38.25,24.47,66.3,20.22
2026-05-14,Red_Laterite_Zone,Bankura,23.23,87.07,3.47,39.66,25.02,63.7,23.91
2026-05-15,Red_Laterite_Zone,Bankura,23.23,87.07,3.05,39.48,25.73,64.1,19.69
2026-05-16,Red_Laterite_Zone,Bankura,23.23,87.07,4.25,40.62,26.16,61.5,23.24
2026-05-17,Red_Laterite_Zone,Bankura,23.23,87.07,1.23,41.08,25.62,56.5,19.94
2026-05-18,Red_Laterite_Zone,Bankura,23.23,87.07,0.11,42.62,27.32,48.5,21.41
2026-05-19,Red_Laterite_Zone,Bankura,23.23,87.07,0.68,42.76,27.01,52.3,16.14
2026-05-20,Red_Laterite_Zone,Bankura,23.23,87.07,1.41,41.16,26.56,58.2,18.51
2026-05-21,Red_Laterite_Zone,Bankura,23.23,87.07,2.47,43.28,27.3,57.2,18.88
2026-05-22,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,42.23,27.48,59.7,15.92
2026-05-23,Red_Laterite_Zone,Bankura,23.23,87.07,0.72,43.82,27.05,50.0,16.68
2026-05-24,Red_Laterite_Zone,Bankura,23.23,87.07,0.7,43.1,27.03,54.8,21.02
2026-05-25,Red_Laterite_Zone,Bankura,23.23,87.07,0.65,43.51,27.56,54.2,21.58
2026-05-26,Red_Laterite_Zone,Bankura,23.23,87.07,3.96,41.21,26.59,60.4,19.7
2026-05-27,Red_Laterite_Zone,Bankura,23.23,87.07,1.24,41.05,27.0,61.3,17.45
2026-05-28,Red_Laterite_Zone,Bankura,23.23,87.07,5.58,38.94,26.73,66.3,18.93
2026-05-29,Red_Laterite_Zone,Bankura,23.23,87.07,10.82,35.97,25.75,67.4,10.54
2026-05-30,Red_Laterite_Zone,Bankura,23.23,87.07,11.64,34.64,25.87,71.4,19.49
2026-05-31,Red_Laterite_Zone,Bankura,23.23,87.07,2.07,35.13,25.93,69.5,21.86
2026-06-01,Red_Laterite_Zone,Bankura,23.23,87.07,0.02,39.15,25.65,59.6,22.64
2026-06-02,Red_Laterite_Zone,Bankura,23.23,87.07,0.13,38.65,27.01,59.5,21.85
2026-06-03,Red_Laterite_Zone,Bankura,23.23,87.07,4.93,39.02,26.74,59.5,22.04
2026-06-04,Red_Laterite_Zone,Bankura,23.23,87.07,8.66,38.37,26.76,64.1,22.87
2026-06-05,Red_Laterite_Zone,Bankura,23.23,87.07,11.29,38.35,27.72,67.1,20.49
2026-06-06,Red_Laterite_Zone,Bankura,23.23,87.07,5.26,38.66,27.49,66.6,19.66
2026-06-07,Red_Laterite_Zone,Bankura,23.23,87.07,7.71,37.15,26.54,69.4,15.45
2026-06-08,Red_Laterite_Zone,Bankura,23.23,87.07,1.53,40.89,27.25,58.7,23.27
2026-06-09,Red_Laterite_Zone,Bankura,23.23,87.07,2.09,41.37,26.87,54.8,18.1
2026-06-10,Red_Laterite_Zone,Bankura,23.23,87.07,5.35,41.05,26.76,59.6,9.3
2026-06-11,Red_Laterite_Zone,Bankura,23.23,87.07,10.23,36.25,26.94,72.3,17.43
2026-06-12,Red_Laterite_Zone,Bankura,23.23,87.07,4.87,33.44,26.12,75.8,21.97
2026-06-13,Red_Laterite_Zone,Bankura,23.23,87.07,0.8,37.21,26.06,66.7,19.79
2026-06-14,Red_Laterite_Zone,Bankura,23.23,87.07,2.33,37.74,26.21,65.2,22.98
2026-06-15,Red_Laterite_Zone,Bankura,23.23,87.07,0.41,37.74,27.03,63.0,22.38
2026-06-16,Red_Laterite_Zone,Bankura,23.23,87.07,2.99,38.94,26.66,63.9,22.1
2026-06-17,Red_Laterite_Zone,Bankura,23.23,87.07,13.35,37.47,26.38,67.3,21.86
2026-06-18,Red_Laterite_Zone,Bankura,23.23,87.07,0.48,37.98,27.06,67.0,19.57
2026-06-19,Red_Laterite_Zone,Bankura,23.23,87.07,20.62,31.9,26.98,79.0,2.94
2026-06-20,Red_Laterite_Zone,Bankura,23.23,87.07,1.48,36.22,25.85,69.9,22.79
2026-06-21,Red_Laterite_Zone,Bankura,23.23,87.07,21.9,33.21,26.33,81.3,8.6
2026-06-22,Red_Laterite_Zone,Bankura,23.23,87.07,2.07,33.31,26.34,78.1,16.34
2026-06-23,Red_Laterite_Zone,Bankura,23.23,87.07,1.53,37.67,26.08,68.2,21.37
2026-06-24,Red_Laterite_Zone,Bankura,23.23,87.07,5.01,33.62,27.05,71.8,22.56
2026-06-25,Red_Laterite_Zone,Bankura,23.23,87.07,5.04,35.32,25.71,73.5,19.0
2026-06-26,Red_Laterite_Zone,Bankura,23.23,87.07,5.95,35.12,25.92,74.9,20.67
2026-06-27,Red_Laterite_Zone,Bankura,23.23,87.07,0.06,36.68,25.71,71.8,20.9
2026-06-28,Red_Laterite_Zone,Bankura,23.23,87.07,2.3,35.84,26.76,72.9,16.57
2026-06-29,Red_Laterite_Zone,Bankura,23.23,87.07,33.9,31.52,27.19,86.8,14.55
2026-06-30,Red_Laterite_Zone,Bankura,23.23,87.07,25.62,32.14,26.45,84.9,16.56
2026-07-01,Red_Laterite_Zone,Bankura,23.23,87.07,16.45,32.76,26.07,82.7,18.55
2026-07-02,Red_Laterite_Zone,Bankura,23.23,87.07,8.83,31.35,25.92,87.6,20.4
2026-07-03,Red_Laterite_Zone,Bankura,23.23,87.07,4.94,31.39,26.02,86.1,19.88
2026-07-04,Red_Laterite_Zone,Bankura,23.23,87.07,8.81,32.57,26.04,84.6,18.66
2026-07-05,Red_Laterite_Zone,Bankura,23.23,87.07,15.56,32.57,26.14,87.5,9.41
2026-07-06,Red_Laterite_Zone,Bankura,23.23,87.07,9.83,30.56,25.63,87.2,5.28
2026-07-07,Red_Laterite_Zone,Bankura,23.23,87.07,7.44,33.81,25.95,79.5,7.42
2026-07-08,Red_Laterite_Zone,Bankura,23.23,87.07,0.72,33.12,26.42,83.7,9.23
2026-07-09,Red_Laterite_Zone,Bankura,23.23,87.07,4.44,32.77,26.33,83.8,6.32
2026-07-10,Red_Laterite_Zone,Bankura,23.23,87.07,22.53,30.84,25.24,86.7,2.94
2026-07-11,Red_Laterite_Zone,Bankura,23.23,87.07,9.3,34.17,26.08,81.1,14.18
2026-07-12,Red_Laterite_Zone,Bankura,23.23,87.07,0.04,34.79,26.1,77.1,7.85
2026-07-13,Red_Laterite_Zone,Bankura,23.23,87.07,18.23,31.81,26.53,83.4,5.07
2026-07-14,Red_Laterite_Zone,Bankura,23.23,87.07,27.21,33.18,26.14,83.2,5.61
2026-07-15,Red_Laterite_Zone,Bankura,23.23,87.07,9.37,32.75,26.82,83.5,20.44
2026-07-16,Red_Laterite_Zone,Bankura,23.23,87.07,4.13,33.59,26.24,82.5,17.87
2026-07-17,Red_Laterite_Zone,Bankura,23.23,87.07,12.25,32.32,26.92,87.0,11.43
2026-07-18,Red_Laterite_Zone,Bankura,23.23,87.07,5.44,33.98,26.69,84.5,15.34
2026-07-19,Red_Laterite_Zone,Bankura,23.23,87.07,1.55,32.84,26.04,84.0,16.47
2026-07-20,Red_Laterite_Zone,Bankura,23.23,87.07,18.13,29.82,25.75,90.3,6.77
2026-07-21,Red_Laterite_Zone,Bankura,23.23,87.07,30.17,29.62,25.23,89.6,11.61
2026-07-22,Red_Laterite_Zone,Bankura,23.23,87.07,18.17,29.68,25.12,89.7,10.58
2026-07-23,Red_Laterite_Zone,Bankura,23.23,87.07,12.54,30.15,25.23,87.5,13.03
2026-07-24,Red_Laterite_Zone,Bankura,23.23,87.07,6.44,31.48,24.75,84.5,15.41
2026-07-25,Red_Laterite_Zone,Bankura,23.23,87.07,4.88,30.64,25.52,86.8,16.95
2026-07-26,Red_Laterite_Zone,Bankura,23.23,87.07,9.92,31.5,25.58,86.0,19.32
2026-07-27,Red_Laterite_Zone,Bankura,23.23,87.07,5.33,31.24,25.78,86.1,16.99
2026-07-28,Red_Laterite_Zone,Bankura,23.23,87.07,29.97,29.81,25.61,91.5,15.55
2026-07-29,Red_Laterite_Zone,Bankura,23.23,87.07,12.49,31.54,25.47,86.4,15.68
2026-07-30,Red_Laterite_Zone,Bankura,23.23,87.07,16.7,31.75,25.66,86.8,7.17
2026-07-31,Red_Laterite_Zone,Bankura,23.23,87.07,6.33,31.46,25.71,86.8,14.99
2026-08-01,Red_Laterite_Zone,Bankura,23.23,87.07,7.56,32.41,25.62,87.8,20.33
2026-08-02,Red_Laterite_Zone,Bankura,23.23,87.07,11.12,31.73,26.29,89.9,18.0
2026-08-03,Red_Laterite_Zone,Bankura,23.23,87.07,10.79,33.69,26.72,86.7,12.61
2026-08-04,Red_Laterite_Zone,Bankura,23.23,87.07,12.98,32.46,26.84,89.7,11.87
2026-08-05,Red_Laterite_Zone,Bankura,23.23,87.07,44.21,30.42,26.34,93.0,5.32
2026-08-06,Red_Laterite_Zone,Bankura,23.23,87.07,9.72,30.73,26.14,89.7,17.91
2026-08-07,Red_Laterite_Zone,Bankura,23.23,87.07,12.44,31.23,25.47,89.3,15.5
2026-08-08,Red_Laterite_Zone,Bankura,23.23,87.07,12.92,31.02,25.17,90.4,14.04
2026-08-09,Red_Laterite_Zone,Bankura,23.23,87.07,12.31,32.5,25.73,88.8,17.69
2026-08-10,Red_Laterite_Zone,Bankura,23.23,87.07,7.05,32.22,26.04,88.0,21.4
2026-08-11,Red_Laterite_Zone,Bankura,23.23,87.07,6.86,33.01,25.91,85.4,14.12
2026-08-12,Red_Laterite_Zone,Bankura,23.23,87.07,6.4,31.6,26.36,83.6,14.57
2026-08-13,Red_Laterite_Zone,Bankura,23.23,87.07,16.4,30.66,26.28,90.2,11.61
2026-08-14,Red_Laterite_Zone,Bankura,23.23,87.07,9.41,31.63,26.04,90.5,14.35
2026-08-15,Red_Laterite_Zone,Bankura,23.23,87.07,11.11,31.62,25.84,90.9,16.34
2026-08-16,Red_Laterite_Zone,Bankura,23.23,87.07,6.35,32.39,25.8,87.9,15.16
2026-08-17,Red_Laterite_Zone,Bankura,23.23,87.07,15.81,31.22,26.47,90.1,9.44
2026-08-18,Red_Laterite_Zone,Bankura,23.23,87.07,31.64,28.69,25.35,93.3,8.37
2026-08-19,Red_Laterite_Zone,Bankura,23.23,87.07,6.69,30.73,24.61,90.3,15.17
2026-08-20,Red_Laterite_Zone,Bankura,23.23,87.07,5.92,32.54,25.51,88.2,18.57
2026-08-21,Red_Laterite_Zone,Bankura,23.23,87.07,5.78,33.32,26.35,87.0,18.24
2026-08-22,Red_Laterite_Zone,Bankura,23.23,87.07,5.61,32.71,26.68,88.6,21.52
2026-08-23,Red_Laterite_Zone,Bankura,23.23,87.07,6.0,31.93,25.88,89.3,19.04
2026-08-24,Red_Laterite_Zone,Bankura,23.23,87.07,10.73,31.51,26.21,90.6,11.66
2026-08-25,Red_Laterite_Zone,Bankura,23.23,87.07,8.65,31.03,25.92,91.8,14.54
