Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2,MJO_Phase,MJO_Amplitude,Nino34_Anomaly,Dry_Spell_Days_Streak,Target_Crops,Rolling_Rainfall_7d_mm,Rolling_Rainfall_30d_mm,Waterlogging_Risk_Index
2020-06-04,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,12.81,35.64,25.52,74.0,11.61,8,1.699,-0.656,0,Tea,41.36,186.69,0.335
2020-06-05,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.54,24.28,62.1,16.51,4,1.402,-0.728,1,Pineapple,12.81,186.69,0.162
2020-06-06,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,35.12,25.09,74.8,16.86,3,1.883,-0.66,2,Pineapple,12.81,186.69,0.225
2020-06-07,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,34.62,33.24,26.82,80.7,6.25,4,1.934,-0.692,0,Tea,47.43,221.31,0.393
2020-06-08,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,35.89,26.25,70.6,16.96,6,2.094,-0.83,1,Tea,47.43,221.31,0.343
2020-06-09,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,55.5,27.79,25.1,84.0,6.84,6,0.684,-0.724,0,Wetland_Rice,102.93,247.71,0.632
2020-06-10,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,5.01,33.72,24.76,65.9,13.87,3,2.085,-0.7,0,Wetland_Rice,107.94,252.72,0.561
2020-06-11,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.13,25.61,67.5,16.31,5,1.236,-0.776,1,Wetland_Rice,95.13,252.72,0.518
2020-06-12,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,36.1,25.81,71.9,16.73,3,1.607,-0.817,2,Wetland_Rice,95.13,252.72,0.54
2020-06-13,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,36.81,25.99,72.8,17.6,2,1.802,-0.695,3,Wetland_Rice,95.13,252.72,0.545
2020-06-14,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,35.76,26.55,76.8,16.25,6,1.441,-0.763,4,Tea,60.51,243.34,0.426
2020-06-15,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,36.89,25.42,73.3,17.09,6,0.705,-0.845,5,Tea,60.51,243.34,0.409
2020-06-16,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,3.06,37.39,25.75,75.5,14.99,6,1.657,-0.79,0,Tea,8.07,246.4,0.21
2020-06-17,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,37.86,24.94,81.3,13.83,6,1.338,-0.807,1,Tea,3.06,225.15,0.219
2020-06-18,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,34.22,34.07,26.05,75.1,5.35,7,1.44,-0.79,0,Tea,37.28,259.37,0.325
2020-06-19,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,14.76,35.6,27.49,78.2,7.87,3,0.622,-0.819,0,Tea,52.04,270.05,0.399
2020-06-20,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,14.6,36.09,26.92,84.2,10.61,4,1.551,-0.715,0,Tea,66.64,274.45,0.488
2020-06-21,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,18.72,36.19,26.7,79.5,7.64,7,0.903,-0.717,0,Wetland_Rice,85.36,293.17,0.539
2020-06-22,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.63,27.94,73.1,16.46,4,0.943,-0.798,1,Wetland_Rice,85.36,221.85,0.507
2020-06-23,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,36.43,28.26,68.5,14.36,6,1.072,-0.846,2,Tea,82.3,221.85,0.472
2020-06-24,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,36.57,27.36,74.1,14.83,8,0.725,-0.759,3,Tea,82.3,221.85,0.5
2020-06-25,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,63.57,29.58,25.86,99.0,4.65,8,1.435,-0.763,0,Wetland_Rice,111.65,285.42,0.742
2020-06-26,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,14.76,36.88,26.74,83.5,9.29,4,1.85,-0.805,0,Wetland_Rice,111.65,300.18,0.664
2020-06-27,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,36.05,25.32,80.1,15.33,4,1.846,-0.827,1,Wetland_Rice,97.05,300.18,0.589
2020-06-28,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,38.39,27.19,87.5,11.49,5,0.307,-0.883,2,Wetland_Rice,78.33,271.63,0.551
2020-06-29,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,4.18,34.45,27.43,84.8,11.59,7,1.238,-0.821,0,Wetland_Rice,82.51,275.81,0.554
2020-06-30,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,38.76,25.82,79.4,16.98,7,1.522,-0.667,1,Wetland_Rice,82.51,275.81,0.527
2020-07-01,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,30.86,35.48,29.06,85.9,5.9,6,0.645,-0.912,0,Wetland_Rice,113.37,306.67,0.683
2020-07-02,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,16.24,34.48,28.02,84.9,6.85,6,2.034,-0.875,0,Tea,66.04,322.91,0.489
2020-07-03,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,32.32,33.81,26.63,93.3,4.97,8,0.422,-0.843,0,Wetland_Rice,83.6,355.23,0.601
2020-07-04,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,4.15,35.56,27.24,85.8,11.54,8,1.914,-0.791,0,Wetland_Rice,87.75,346.57,0.58
2020-07-05,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,37.44,28.2,77.2,16.04,8,0.855,-0.79,1,Wetland_Rice,87.75,346.57,0.537
2020-07-06,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,85.99,26.42,29.15,99.0,4.0,2,0.5,-0.878,0,Wetland_Rice,169.56,432.56,0.973
2020-07-07,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,1.15,40.58,26.22,79.8,13.08,1,1.905,-0.947,1,Wetland_Rice,170.71,399.09,0.882
2020-07-08,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,63.97,30.01,26.29,99.0,5.07,3,1.673,-0.89,0,Wetland_Rice,203.82,463.06,1.0
2020-07-09,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,97.15,25.91,27.65,99.0,4.0,1,0.688,-0.873,0,Wetland_Rice,284.73,504.71,1.0
2020-07-10,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,36.0,27.28,76.9,12.21,6,1.428,-0.867,1,Wetland_Rice,252.41,499.7,1.0
2020-07-11,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,101.16,24.82,27.58,99.0,4.0,5,1.987,-0.885,0,Wetland_Rice,349.42,600.86,1.0
2020-07-12,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,38.95,29.51,83.7,13.71,7,1.539,-0.905,1,Wetland_Rice,349.42,600.86,1.0
2020-07-13,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,15.92,36.05,25.55,88.4,7.42,1,0.953,-0.846,0,Wetland_Rice,279.35,616.78,1.0
2020-07-14,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,26.98,33.35,25.93,89.9,5.15,5,1.678,-0.944,0,Wetland_Rice,305.18,643.76,1.0
2020-07-15,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,35.78,26.86,80.9,14.91,5,0.333,-0.91,1,Wetland_Rice,241.21,643.76,1.0
2020-07-16,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,36.64,26.92,88.3,12.46,6,0.627,-0.899,2,Wetland_Rice,144.06,640.7,0.818
2020-07-17,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,1.57,39.63,28.44,83.1,13.77,6,0.972,-0.956,3,Wetland_Rice,145.63,642.27,0.798
2020-07-18,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,38.89,27.5,78.7,14.18,2,0.777,-0.901,4,Tea,44.47,608.05,0.371
2020-07-19,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,40.91,26.87,82.9,14.84,8,0.822,-0.964,5,Tea,44.47,593.29,0.392
2020-07-20,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,42.95,33.47,28.31,94.9,4.0,1,2.114,-0.928,0,Wetland_Rice,71.5,621.64,0.56
2020-07-21,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,32.64,33.2,26.44,97.0,4.0,7,1.102,-0.965,0,Wetland_Rice,77.16,635.56,0.594
2020-07-22,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,15.76,36.4,28.88,89.2,9.38,5,1.907,-0.996,0,Wetland_Rice,92.92,651.32,0.618
2020-07-23,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,81.85,27.3,26.68,99.0,4.0,5,0.667,-0.924,0,Wetland_Rice,174.77,733.17,0.994
2020-07-24,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,38.96,27.06,86.0,15.24,7,1.226,-0.986,1,Wetland_Rice,173.2,733.17,0.923
2020-07-25,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,35.54,27.02,79.2,14.53,5,1.347,-0.904,2,Wetland_Rice,173.2,669.6,0.889
2020-07-26,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,37.53,27.88,78.6,15.79,4,2.099,-0.91,3,Wetland_Rice,173.2,654.84,0.886
2020-07-27,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,35.46,27.04,78.7,14.58,6,1.82,-0.977,4,Wetland_Rice,130.25,654.84,0.715
2020-07-28,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,24.2,32.86,27.91,84.7,5.55,1,0.717,-0.928,0,Wetland_Rice,121.81,679.04,0.711
2020-07-29,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,65.43,29.74,26.59,99.0,4.0,4,1.256,-1.027,0,Wetland_Rice,171.48,740.29,0.981
2020-07-30,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,47.92,31.67,26.85,98.1,4.0,4,2.179,-1.06,0,Wetland_Rice,137.55,788.21,0.841
2020-07-31,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,36.25,28.67,85.6,13.89,8,1.412,-1.003,1,Wetland_Rice,137.55,757.35,0.778
2020-08-01,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,14.95,30.87,27.11,90.7,7.18,5,1.43,-1.005,0,Wetland_Rice,152.5,756.06,0.863
2020-08-02,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,27.57,34.17,28.03,91.8,4.0,3,1.223,-1.034,0,Wetland_Rice,180.07,751.31,0.979
2020-08-03,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,35.38,28.14,82.1,12.38,8,1.617,-0.989,1,Wetland_Rice,180.07,747.16,0.931
2020-08-04,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,55.29,29.22,27.89,97.8,4.0,6,0.827,-1.03,0,Wetland_Rice,211.16,802.45,1.0
2020-08-05,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,22.2,35.01,25.04,87.0,4.35,7,1.353,-1.091,0,Wetland_Rice,167.93,738.66,0.907
2020-08-06,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,46.21,32.58,27.09,97.7,5.32,2,2.067,-1.032,0,Wetland_Rice,166.22,783.72,0.953
2020-08-07,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,24.62,35.87,27.24,88.4,5.76,6,0.972,-1.163,0,Wetland_Rice,190.84,744.37,1.0
2020-08-08,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,3.92,34.49,27.48,75.7,12.65,2,1.576,-1.07,0,Wetland_Rice,179.81,651.14,0.898
2020-08-09,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,123.08,24.03,29.27,99.0,4.96,3,1.857,-1.11,0,Wetland_Rice,275.32,774.22,1.0
2020-08-10,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,53.09,27.89,27.11,97.1,4.87,3,1.347,-1.128,0,Wetland_Rice,328.41,726.15,1.0
2020-08-11,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,33.25,33.04,25.67,91.9,5.82,4,1.272,-1.047,0,Wetland_Rice,306.37,759.4,1.0
2020-08-12,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,12.97,33.99,26.48,80.3,9.79,2,2.069,-0.966,0,Wetland_Rice,297.14,756.45,1.0
2020-08-13,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,70.58,24.99,26.45,99.0,5.1,3,1.449,-1.072,0,Wetland_Rice,321.51,800.05,1.0
2020-08-14,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,36.54,25.36,80.1,14.54,3,1.881,-1.133,1,Wetland_Rice,296.89,800.05,1.0
2020-08-15,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,25.66,31.81,26.18,88.4,4.16,3,0.715,-1.153,0,Wetland_Rice,318.63,825.71,1.0
2020-08-16,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,56.84,30.92,25.57,91.8,6.57,4,1.812,-1.08,0,Wetland_Rice,252.39,880.98,1.0
2020-08-17,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,35.64,25.22,72.2,14.25,6,0.366,-1.121,1,Wetland_Rice,199.3,880.98,0.958
2020-08-18,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,34.47,27.51,73.7,15.14,6,1.032,-1.019,2,Wetland_Rice,166.05,880.98,0.833
2020-08-19,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,14.1,33.39,25.5,82.1,10.22,1,0.933,-1.083,0,Wetland_Rice,167.18,852.13,0.879
2020-08-20,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,34.6,25.88,75.5,16.71,5,0.811,-1.116,1,Wetland_Rice,96.6,819.49,0.564
2020-08-21,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,38.76,27.22,67.3,14.19,1,0.541,-1.192,2,Wetland_Rice,96.6,803.73,0.523
2020-08-22,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,20.61,32.77,25.75,79.0,8.71,8,0.928,-1.174,0,Wetland_Rice,91.55,742.49,0.561
2020-08-23,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,35.53,25.63,71.4,17.68,2,1.937,-1.246,1,Pineapple,34.71,742.49,0.296
2020-08-24,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,50.64,32.5,24.93,84.9,6.95,1,0.917,-1.157,0,Wetland_Rice,85.35,793.13,0.566
2020-08-25,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,24.09,32.17,26.13,69.7,7.43,8,2.133,-1.135,0,Wetland_Rice,109.44,817.22,0.586
2020-08-26,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.91,23.1,76.1,15.73,1,1.574,-1.151,1,Wetland_Rice,95.34,817.22,0.562
2020-08-27,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,35.19,24.02,70.6,16.38,6,1.36,-1.199,2,Wetland_Rice,95.34,793.02,0.534
2020-08-28,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,36.46,24.18,72.3,18.09,8,0.738,-1.124,3,Wetland_Rice,95.34,727.59,0.543
2020-08-29,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,36.0,24.01,70.6,17.57,8,1.845,-1.18,4,Tea,74.73,679.67,0.452
2020-08-30,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,34.09,24.61,73.4,17.16,6,0.302,-1.098,5,Tea,74.73,679.67,0.466
2020-08-31,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,34.93,23.69,64.3,18.57,2,0.491,-1.152,6,Pineapple,24.09,664.72,0.218
2020-09-01,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,35.64,23.98,71.2,16.02,4,0.867,-1.133,7,Pineapple,0.0,637.15,0.156
2020-09-02,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,91.89,26.05,24.1,88.8,7.33,1,1.808,-1.166,0,Wetland_Rice,91.89,729.04,0.612
2020-09-03,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,51.79,28.19,22.91,84.5,8.03,6,2.191,-1.122,0,Wetland_Rice,143.68,725.54,0.797
2020-09-04,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,8.8,34.52,25.38,68.3,14.88,5,1.316,-1.111,0,Wetland_Rice,152.48,712.14,0.751
2020-09-05,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,5.56,32.6,24.78,73.8,16.88,6,2.187,-1.071,0,Wetland_Rice,158.04,671.49,0.801
2020-09-06,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,6.5,34.93,24.54,65.6,14.27,4,1.012,-1.183,0,Wetland_Rice,164.54,653.37,0.786
2020-09-07,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,35.68,25.12,70.8,15.53,2,1.998,-1.042,1,Wetland_Rice,164.54,649.45,0.812
2020-09-08,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.77,24.15,64.7,19.07,2,0.545,-1.197,2,Wetland_Rice,164.54,526.37,0.782
2020-09-09,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.04,24.48,58.9,17.46,1,0.351,-1.126,3,Tea,72.65,473.28,0.385
2020-09-10,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,16.82,33.38,23.82,70.4,11.37,2,0.952,-1.21,0,Tea,37.68,456.85,0.303
2020-09-11,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,26.02,32.31,24.66,72.7,9.93,6,2.105,-1.145,0,Tea,54.9,469.9,0.383
2020-09-12,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,34.01,23.3,67.1,18.95,4,0.642,-1.203,1,Tea,49.34,399.32,0.333
2020-09-13,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,16.17,32.25,24.45,72.6,10.43,2,0.304,-1.147,0,Tea,59.01,415.49,0.399
2020-09-14,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,34.3,23.53,60.9,19.12,1,0.533,-1.144,1,Tea,59.01,389.83,0.341
2020-09-15,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.81,23.76,66.9,18.01,7,0.483,-1.16,2,Tea,59.01,332.99,0.371
2020-09-16,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.91,22.81,59.0,19.23,5,1.665,-1.248,3,Tea,59.01,332.99,0.331
2020-09-17,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,16.45,34.4,21.23,68.3,11.1,8,1.845,-1.065,0,Tea,58.64,349.44,0.376
2020-09-18,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.84,23.33,61.5,18.89,6,1.967,-1.213,1,Pineapple,32.62,335.34,0.238
2020-09-19,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,67.73,25.41,23.59,78.9,9.27,4,1.952,-1.296,0,Wetland_Rice,100.35,403.07,0.596
2020-09-20,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.84,23.8,54.8,17.83,1,1.22,-1.269,1,Tea,84.18,403.07,0.411
2020-09-21,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,56.85,20.75,23.04,76.9,8.65,2,1.838,-1.162,0,Wetland_Rice,141.03,439.31,0.749
2020-09-22,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,34.0,21.21,57.1,18.26,7,1.59,-1.219,1,Wetland_Rice,141.03,439.31,0.65
2020-09-23,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,31.43,27.35,20.48,73.2,11.59,3,0.469,-1.13,0,Wetland_Rice,172.46,420.1,0.856
2020-09-24,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,32.41,22.78,58.5,19.59,3,0.953,-1.336,1,Wetland_Rice,156.01,396.01,0.717
2020-09-25,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,32.5,21.83,53.0,20.26,7,1.295,-1.131,2,Wetland_Rice,156.01,396.01,0.689
2020-09-26,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.68,23.02,56.7,19.3,6,0.749,-1.167,3,Tea,88.28,396.01,0.437
2020-09-27,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,32.7,22.02,64.3,20.42,8,1.346,-1.282,4,Tea,88.28,396.01,0.475
2020-09-28,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,32.33,20.29,57.6,22.16,3,0.381,-1.325,5,Pineapple,31.43,396.01,0.214
2020-09-29,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.52,21.17,56.4,17.87,4,1.836,-1.124,6,Pineapple,31.43,396.01,0.208
2020-09-30,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,32.49,22.18,49.6,19.67,3,2.166,-1.153,7,Pineapple,0.0,396.01,0.048
2020-10-01,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.75,22.56,51.4,21.25,6,1.689,-1.246,8,Pineapple,0.0,396.01,0.057
2020-10-02,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.89,22.24,47.2,20.94,6,0.901,-1.211,9,Pineapple,0.0,304.12,0.036
2020-10-03,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.48,19.07,55.0,18.91,4,1.521,-1.21,10,Pineapple,0.0,252.33,0.075
2020-10-04,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.82,20.53,55.3,20.2,8,0.946,-1.133,11,Pineapple,0.0,243.53,0.076
2020-10-05,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,28.48,20.68,56.0,20.27,8,0.526,-1.178,12,Pineapple,0.0,237.97,0.08
2020-10-06,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,32.64,19.6,53.5,21.19,8,1.319,-1.128,13,Pineapple,0.0,231.47,0.068
2020-10-07,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.02,20.64,52.1,20.53,5,0.64,-1.158,14,Pineapple,0.0,231.47,0.06
2020-10-08,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.96,21.45,56.9,20.32,8,1.337,-1.334,15,Pineapple,0.0,231.47,0.084
2020-10-09,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.12,20.22,48.4,20.87,1,0.378,-1.194,16,Pineapple,0.0,231.47,0.042
2020-10-10,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.86,19.31,53.3,21.23,4,0.959,-1.253,17,Pineapple,0.0,214.65,0.066
2020-10-11,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,27.71,19.25,49.5,20.83,6,1.243,-1.254,18,Pineapple,0.0,188.63,0.047
2020-10-12,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,32.43,21.24,47.5,21.25,3,0.33,-1.238,19,Pineapple,0.0,188.63,0.037
2020-10-13,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.96,19.35,50.7,21.22,1,0.853,-1.115,20,Pineapple,0.0,172.46,0.053
2020-10-14,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,19.72,28.47,21.64,63.1,13.4,4,1.338,-1.252,0,Tea,19.72,192.18,0.194
2020-10-15,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.18,17.73,47.0,21.3,5,0.472,-1.183,1,Pineapple,19.72,192.18,0.114
2020-10-16,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.88,17.83,46.9,22.4,4,1.802,-1.202,2,Pineapple,19.72,192.18,0.113
2020-10-17,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.08,19.91,52.9,20.76,3,1.679,-1.137,3,Pineapple,19.72,175.73,0.143
2020-10-18,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.03,18.9,52.2,21.16,6,2.083,-1.163,4,Pineapple,19.72,175.73,0.14
2020-10-19,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,26.95,19.93,43.5,21.32,6,0.437,-1.26,5,Pineapple,19.72,108.0,0.096
2020-10-20,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,28.0,18.01,52.5,21.76,4,1.156,-1.22,6,Pineapple,19.72,108.0,0.141
2020-10-21,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.07,18.88,52.1,22.39,2,0.47,-1.078,7,Pineapple,0.0,51.15,0.06
2020-10-22,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.58,17.36,50.2,21.47,6,1.526,-1.23,8,Pineapple,0.0,51.15,0.051
2020-10-23,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.95,18.05,52.2,21.55,3,1.059,-1.189,9,Pineapple,0.0,19.72,0.061
2020-10-24,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.02,18.59,45.1,21.45,4,1.63,-1.187,10,Pineapple,0.0,19.72,0.025
2020-10-25,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.97,18.14,47.9,20.65,2,0.619,-1.113,11,Pineapple,0.0,19.72,0.039
2020-10-26,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,28.7,16.98,44.3,21.33,6,0.418,-1.184,12,Pineapple,0.0,19.72,0.021
2020-10-27,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,27.12,17.38,46.6,20.96,6,1.414,-1.169,13,Pineapple,0.0,19.72,0.033
2020-10-28,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.41,16.27,45.4,21.9,3,0.747,-1.19,14,Pineapple,0.0,19.72,0.027
2020-10-29,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,26.89,14.16,48.1,21.47,7,1.433,-1.219,15,Pineapple,0.0,19.72,0.041
2020-10-30,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,26.5,17.73,51.8,22.26,2,1.703,-1.099,16,Pineapple,0.0,19.72,0.059
2020-10-31,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.54,16.33,40.8,21.58,3,2.076,-1.183,17,Pineapple,0.0,19.72,0.004
2020-11-01,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,28.16,17.61,43.9,21.26,4,0.426,-1.167,18,Pineapple,0.0,19.72,0.019
2020-11-02,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,27.14,15.16,40.3,20.88,8,0.689,-1.088,19,Pineapple,0.0,19.72,0.001
2020-11-03,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,28.02,13.67,42.7,20.74,7,0.302,-1.152,20,Pineapple,0.0,19.72,0.014
2020-11-04,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,26.43,17.35,50.0,20.59,7,2.006,-1.16,21,Pineapple,0.0,19.72,0.05
2020-11-05,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,53.08,18.21,14.49,65.8,10.86,2,0.645,-1.139,0,Tea,53.08,72.8,0.341
