Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2,MJO_Phase,MJO_Amplitude,Nino34_Anomaly,Dry_Spell_Days_Streak,Target_Crops,Rolling_Rainfall_7d_mm,Rolling_Rainfall_30d_mm,Active_Crop_Cycle
2020-05-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.44,24.05,58.1,19.84,5,1.968,-0.644,1,Jute,34.33,105.67,PreMonsoon_Fallow
2020-05-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,34.79,23.64,57.3,18.99,8,1.459,-0.498,2,Jute,34.33,105.67,PreMonsoon_Fallow
2020-05-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.83,23.36,57.3,19.44,8,1.2,-0.644,3,Jute,34.33,105.67,PreMonsoon_Fallow
2020-05-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.63,23.68,49.9,17.26,7,0.414,-0.542,4,Jute,34.33,64.73,PreMonsoon_Fallow
2020-05-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,43.96,31.14,25.11,68.1,8.85,3,1.629,-0.706,0,Jute,78.29,108.69,PreMonsoon_Fallow
2020-05-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.6,25.73,58.1,18.23,1,1.832,-0.668,1,Jute,47.31,108.69,PreMonsoon_Fallow
2020-05-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,34.37,24.43,60.4,17.5,5,2.112,-0.554,2,Jute,43.96,108.69,PreMonsoon_Fallow
2020-05-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.94,24.85,60.9,18.57,2,1.234,-0.67,3,Jute,43.96,108.69,PreMonsoon_Fallow
2020-05-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.75,24.25,67.5,19.53,6,2.018,-0.583,4,Jute,43.96,108.69,PreMonsoon_Fallow
2020-05-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.3,23.81,54.4,17.3,8,2.097,-0.659,5,Jute,43.96,108.69,PreMonsoon_Fallow
2020-05-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.47,25.54,68.9,18.94,3,0.521,-0.55,6,Jute,43.96,108.69,PreMonsoon_Fallow
2020-05-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.82,27.16,64.8,18.04,2,1.375,-0.68,7,Jute,0.0,108.69,PreMonsoon_Fallow
2020-05-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.25,24.19,64.6,19.93,6,1.731,-0.674,8,Jute,0.0,108.69,PreMonsoon_Fallow
2020-05-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.57,26.2,66.8,19.08,2,0.826,-0.613,9,Jute,0.0,108.69,PreMonsoon_Fallow
2020-05-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,23.64,34.52,26.21,71.0,9.07,7,0.763,-0.598,0,Jute,23.64,132.33,PreMonsoon_Fallow
2020-05-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.34,22.34,68.8,19.06,6,0.895,-0.637,1,Jute,23.64,132.33,PreMonsoon_Fallow
2020-05-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.76,26.35,64.3,16.52,7,1.889,-0.624,2,Jute,23.64,125.87,PreMonsoon_Fallow
2020-05-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.72,27.5,69.4,19.58,5,2.105,-0.723,3,Jute,23.64,125.17,PreMonsoon_Fallow
2020-05-31,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.57,26.96,57.8,16.91,4,1.833,-0.655,4,Jute,23.64,125.17,PreMonsoon_Fallow
2020-06-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.17,25.41,63.9,17.44,7,1.306,-0.736,5,Jute,23.64,125.17,Kharif_Aman_Jute
2020-06-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.94,29.03,72.4,18.13,1,1.994,-0.665,6,Jute,23.64,125.17,Kharif_Aman_Jute
2020-06-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.89,27.67,65.5,15.63,4,0.512,-0.636,7,Jute,0.0,101.93,Kharif_Aman_Jute
2020-06-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.49,25.52,65.8,19.21,8,1.699,-0.656,8,Jute,0.0,101.93,Kharif_Aman_Jute
2020-06-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,14.56,36.76,27.04,76.0,11.28,4,1.402,-0.728,0,Jute,14.56,116.49,Kharif_Aman_Jute
2020-06-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.68,26.73,64.1,16.46,3,1.883,-0.66,1,Jute,14.56,116.49,Kharif_Aman_Jute
2020-06-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,9.46,35.54,26.49,68.3,12.74,4,1.934,-0.692,0,Jute,24.02,125.95,Kharif_Aman_Jute
2020-06-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,16.94,35.42,25.77,73.0,9.11,6,2.094,-0.83,0,Jute,40.96,142.89,Kharif_Aman_Jute
2020-06-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.79,27.51,68.0,15.18,6,0.684,-0.724,1,Jute,40.96,142.89,Kharif_Aman_Jute
2020-06-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,15.67,35.14,27.06,73.4,11.44,3,2.085,-0.7,0,Jute,56.63,127.58,Kharif_Aman_Jute
2020-06-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,40.2,27.69,76.5,16.4,5,1.236,-0.776,1,Jute,56.63,124.23,Kharif_Aman_Jute
2020-06-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.83,25.98,76.6,16.76,3,1.607,-0.817,2,Jute,42.07,124.23,Kharif_Aman_Jute
2020-06-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.41,28.05,73.7,15.33,2,1.802,-0.695,3,Jute,42.07,124.23,Kharif_Aman_Jute
2020-06-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.14,26.69,72.7,15.68,6,1.441,-0.763,4,Jute,32.61,124.23,Kharif_Aman_Jute
2020-06-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,34.93,27.28,80.0,16.31,6,0.705,-0.845,5,Jute,15.67,124.23,Kharif_Aman_Jute
2020-06-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,39.87,25.98,73.6,15.75,6,1.657,-0.79,6,Jute,15.67,80.27,Kharif_Aman_Jute
2020-06-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.57,27.97,74.2,16.65,6,1.338,-0.807,7,Jute,0.0,80.27,Kharif_Aman_Jute
2020-06-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,41.77,26.25,78.9,17.18,7,1.44,-0.79,8,Jute,0.0,80.27,Kharif_Aman_Jute
2020-06-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.27,26.58,81.4,14.07,3,0.622,-0.819,9,Jute,0.0,80.27,Kharif_Aman_Jute
2020-06-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.47,28.4,74.7,15.94,4,1.551,-0.715,10,Jute,0.0,80.27,Kharif_Aman_Jute
2020-06-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,40.48,26.82,80.3,16.17,7,0.903,-0.717,11,Jute,0.0,80.27,Kharif_Aman_Jute
2020-06-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,40.15,27.0,80.5,14.93,4,0.943,-0.798,12,Jute,0.0,80.27,Kharif_Aman_Jute
2020-06-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.84,28.91,77.3,16.81,6,1.072,-0.846,13,Jute,0.0,80.27,Kharif_Aman_Jute
2020-06-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.6,29.14,83.2,15.72,8,0.725,-0.759,14,Jute,0.0,80.27,Kharif_Aman_Jute
2020-06-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,11.48,38.63,28.7,86.2,9.71,8,1.435,-0.763,0,Jute,11.48,91.75,Kharif_Aman_Jute
2020-06-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,10.06,37.09,28.31,80.0,12.54,4,1.85,-0.805,0,Jute,21.54,78.17,Kharif_Aman_Jute
2020-06-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,21.4,37.38,28.3,88.6,6.58,4,1.846,-0.827,0,Jute,42.94,99.57,Kharif_Aman_Jute
2020-06-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,37.92,32.56,28.77,94.0,4.59,5,0.307,-0.883,0,Jute,80.86,137.49,Kharif_Aman_Jute
2020-06-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,39.18,29.86,78.6,13.78,7,1.238,-0.821,1,Jute,80.86,137.49,Kharif_Aman_Jute
2020-06-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,39.73,30.8,77.8,15.31,7,1.522,-0.667,2,Jute,80.86,137.49,Kharif_Aman_Jute
2020-07-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,40.65,28.37,79.5,15.3,6,0.645,-0.912,3,Aman_Rice,80.86,137.49,Kharif_Aman_Jute
2020-07-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,40.61,28.6,82.1,15.92,6,2.034,-0.875,4,Aman_Rice,69.38,137.49,Kharif_Aman_Jute
2020-07-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.42,28.58,85.7,15.77,8,0.422,-0.843,5,Aman_Rice,59.32,137.49,Kharif_Aman_Jute
2020-07-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.21,27.88,87.4,14.94,8,1.914,-0.791,6,Aman_Rice,37.92,137.49,Kharif_Aman_Jute
2020-07-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.41,39.77,27.85,77.6,11.13,8,0.855,-0.79,7,Aman_Rice,2.41,125.34,Kharif_Aman_Jute
2020-07-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,21.71,38.51,28.21,89.5,5.83,2,0.5,-0.878,0,Aman_Rice,24.12,147.05,Kharif_Aman_Jute
2020-07-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.26,27.86,83.0,13.4,1,1.905,-0.947,1,Aman_Rice,24.12,137.59,Kharif_Aman_Jute
2020-07-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,5.92,39.72,27.91,84.5,11.8,3,1.673,-0.89,0,Aman_Rice,30.04,126.57,Kharif_Aman_Jute
2020-07-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,40.64,29.77,84.9,13.57,1,0.688,-0.873,1,Aman_Rice,30.04,126.57,Kharif_Aman_Jute
2020-07-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,42.19,29.76,76.8,14.27,6,1.428,-0.867,2,Aman_Rice,30.04,110.9,Kharif_Aman_Jute
2020-07-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,40.81,28.2,85.6,13.25,5,1.987,-0.885,3,Aman_Rice,30.04,110.9,Kharif_Aman_Jute
2020-07-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,7.25,37.53,28.11,89.8,12.62,7,1.539,-0.905,0,Aman_Rice,34.88,118.15,Kharif_Aman_Jute
2020-07-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,40.78,27.95,87.0,14.11,1,0.953,-0.846,1,Aman_Rice,13.17,118.15,Kharif_Aman_Jute
2020-07-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,39.03,27.34,90.2,14.35,5,1.678,-0.944,2,Aman_Rice,13.17,118.15,Kharif_Aman_Jute
2020-07-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,11.99,34.77,28.18,94.1,8.87,5,0.333,-0.91,0,Aman_Rice,19.24,130.14,Kharif_Aman_Jute
2020-07-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.12,26.17,80.1,13.32,6,0.627,-0.899,1,Aman_Rice,19.24,130.14,Kharif_Aman_Jute
2020-07-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,9.23,40.6,29.99,84.3,9.56,6,0.972,-0.956,0,Aman_Rice,28.47,139.37,Kharif_Aman_Jute
2020-07-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.56,29.7,83.6,15.7,2,0.777,-0.901,1,Aman_Rice,28.47,139.37,Kharif_Aman_Jute
2020-07-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,13.59,37.89,29.81,82.6,7.95,8,0.822,-0.964,0,Aman_Rice,34.81,152.96,Kharif_Aman_Jute
2020-07-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.86,29.46,84.1,14.09,1,2.114,-0.928,1,Aman_Rice,34.81,152.96,Kharif_Aman_Jute
2020-07-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,40.76,27.88,85.1,14.31,7,1.102,-0.965,2,Aman_Rice,34.81,152.96,Kharif_Aman_Jute
2020-07-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.88,27.94,88.6,13.06,5,1.907,-0.996,3,Aman_Rice,22.82,152.96,Kharif_Aman_Jute
2020-07-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,27.32,39.44,28.08,93.8,4.9,5,0.667,-0.924,0,Aman_Rice,50.14,180.28,Kharif_Aman_Jute
2020-07-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,9.32,39.33,28.72,86.2,10.85,7,1.226,-0.986,0,Aman_Rice,50.23,189.6,Kharif_Aman_Jute
2020-07-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.82,30.82,84.1,15.43,5,1.347,-0.904,1,Aman_Rice,50.23,178.12,Kharif_Aman_Jute
2020-07-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,42.01,30.14,77.3,14.25,4,2.099,-0.91,2,Aman_Rice,36.64,168.06,Kharif_Aman_Jute
2020-07-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,13.91,38.53,27.51,86.1,9.91,6,1.82,-0.977,0,Aman_Rice,50.55,160.57,Kharif_Aman_Jute
2020-07-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,39.83,28.11,79.9,13.39,1,0.717,-0.928,1,Aman_Rice,50.55,122.65,Kharif_Aman_Jute
2020-07-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,14.35,36.75,28.42,85.1,6.76,4,1.256,-1.027,0,Aman_Rice,64.9,137.0,Kharif_Aman_Jute
2020-07-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.03,28.73,77.0,13.77,4,2.179,-1.06,1,Aman_Rice,37.58,137.0,Kharif_Aman_Jute
2020-07-31,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.55,28.03,82.5,14.23,8,1.412,-1.003,2,Aman_Rice,28.26,137.0,Kharif_Aman_Jute
2020-08-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,39.55,27.89,79.2,12.68,5,1.43,-1.005,3,Aman_Rice,28.26,137.0,Kharif_Aman_Jute
2020-08-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,19.49,35.86,28.04,94.9,7.5,3,1.223,-1.034,0,Aman_Rice,47.75,156.49,Kharif_Aman_Jute
2020-08-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,40.68,27.83,87.1,15.13,8,1.617,-0.989,1,Aman_Rice,33.84,156.49,Kharif_Aman_Jute
2020-08-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,40.41,27.23,81.9,15.36,6,0.827,-1.03,2,Aman_Rice,33.84,154.08,Kharif_Aman_Jute
2020-08-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,42.1,28.42,78.8,14.92,7,1.353,-1.091,3,Aman_Rice,19.49,132.37,Kharif_Aman_Jute
2020-08-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,40.7,29.02,78.1,13.59,2,2.067,-1.032,4,Aman_Rice,19.49,132.37,Kharif_Aman_Jute
2020-08-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.72,27.9,77.2,15.43,6,0.972,-1.163,5,Aman_Rice,19.49,126.45,Kharif_Aman_Jute
2020-08-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.49,26.49,82.2,12.94,2,1.576,-1.07,6,Aman_Rice,19.49,126.45,Kharif_Aman_Jute
2020-08-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,11.28,36.16,26.58,82.5,9.92,3,1.857,-1.11,0,Aman_Rice,11.28,137.73,Kharif_Aman_Jute
2020-08-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,5.91,36.91,29.3,82.8,14.29,3,1.347,-1.128,0,Aman_Rice,17.19,143.64,Kharif_Aman_Jute
2020-08-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.21,25.79,78.3,15.23,4,1.272,-1.047,1,Aman_Rice,17.19,136.39,Kharif_Aman_Jute
2020-08-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,20.58,37.86,26.78,85.9,6.47,2,2.069,-0.966,0,Aman_Rice,37.77,156.97,Kharif_Aman_Jute
2020-08-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.5,27.37,82.3,16.58,3,1.449,-1.072,1,Aman_Rice,37.77,156.97,Kharif_Aman_Jute
2020-08-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.44,27.82,79.3,14.32,3,1.881,-1.133,2,Aman_Rice,37.77,144.98,Kharif_Aman_Jute
2020-08-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.39,28.26,84.7,13.26,3,0.715,-1.153,3,Aman_Rice,37.77,144.98,Kharif_Aman_Jute
2020-08-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,3.22,40.44,27.53,69.1,12.82,4,1.812,-1.08,0,Aman_Rice,29.71,138.97,Kharif_Aman_Jute
2020-08-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,39.5,25.48,79.1,15.36,6,0.366,-1.121,1,Aman_Rice,23.8,138.97,Kharif_Aman_Jute
2020-08-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.75,36.75,28.49,74.1,14.54,6,1.032,-1.019,0,Aman_Rice,26.55,128.13,Kharif_Aman_Jute
2020-08-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.44,26.97,68.8,14.51,1,0.933,-1.083,1,Aman_Rice,5.97,128.13,Kharif_Aman_Jute
2020-08-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,8.96,38.14,25.98,73.0,10.66,5,0.811,-1.116,0,Aman_Rice,14.93,137.09,Kharif_Aman_Jute
2020-08-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,39.35,28.07,71.1,15.1,1,0.541,-1.192,1,Aman_Rice,14.93,137.09,Kharif_Aman_Jute
2020-08-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.03,38.19,27.77,73.4,15.69,8,0.928,-1.174,2,Aman_Rice,15.96,110.8,Kharif_Aman_Jute
2020-08-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.53,27.13,72.0,15.68,2,1.937,-1.246,3,Aman_Rice,12.74,101.48,Kharif_Aman_Jute
2020-08-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,5.23,38.32,27.77,71.8,13.4,1,0.917,-1.157,0,Aman_Rice,17.97,106.71,Kharif_Aman_Jute
2020-08-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.56,26.28,67.0,16.37,8,2.133,-1.135,1,Aman_Rice,15.22,106.71,Kharif_Aman_Jute
2020-08-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.58,26.17,64.1,15.19,1,1.574,-1.151,2,Aman_Rice,15.22,92.8,Kharif_Aman_Jute
2020-08-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,40.09,26.14,68.8,15.86,6,1.36,-1.199,3,Aman_Rice,6.26,92.8,Kharif_Aman_Jute
2020-08-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.09,26.71,71.9,17.95,8,0.738,-1.124,4,Aman_Rice,6.26,78.45,Kharif_Aman_Jute
2020-08-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.25,27.24,69.7,15.26,8,1.845,-1.18,5,Aman_Rice,5.23,78.45,Kharif_Aman_Jute
2020-08-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.52,24.15,62.2,17.09,6,0.302,-1.098,6,Aman_Rice,5.23,78.45,Kharif_Aman_Jute
2020-08-31,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,11.25,36.66,26.14,73.0,12.24,2,0.491,-1.152,0,Aman_Rice,11.25,89.7,Kharif_Aman_Jute
2020-09-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,34.32,25.98,70.5,17.92,4,0.867,-1.133,1,Aman_Rice,11.25,70.21,Kharif_Aman_Jute
2020-09-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.5,25.38,67.6,17.51,1,1.808,-1.166,2,Aman_Rice,11.25,70.21,Kharif_Aman_Jute
2020-09-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.42,27.23,69.6,18.11,6,2.191,-1.122,3,Aman_Rice,11.25,70.21,Kharif_Aman_Jute
2020-09-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,39.22,25.54,60.0,17.57,5,1.316,-1.111,4,Aman_Rice,11.25,70.21,Kharif_Aman_Jute
2020-09-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.12,25.49,62.1,17.6,6,2.187,-1.071,5,Aman_Rice,11.25,70.21,Kharif_Aman_Jute
2020-09-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.9,26.17,63.5,18.83,4,1.012,-1.183,6,Aman_Rice,11.25,70.21,Kharif_Aman_Jute
2020-09-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,10.08,32.23,26.38,62.0,15.53,2,1.998,-1.042,0,Aman_Rice,10.08,80.29,Kharif_Aman_Jute
2020-09-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.99,27.12,64.3,18.43,2,0.545,-1.197,1,Aman_Rice,10.08,69.01,Kharif_Aman_Jute
2020-09-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,3.9,33.26,25.68,73.9,15.59,1,0.351,-1.126,0,Aman_Rice,13.98,67.0,Kharif_Aman_Jute
2020-09-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.54,34.73,24.33,63.1,18.35,2,0.952,-1.21,1,Aman_Rice,15.52,68.54,Kharif_Aman_Jute
2020-09-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.95,25.89,61.5,18.4,6,2.105,-1.145,2,Aman_Rice,15.52,47.96,Kharif_Aman_Jute
2020-09-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.37,24.04,61.1,19.41,4,0.642,-1.203,3,Aman_Rice,15.52,47.96,Kharif_Aman_Jute
2020-09-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,8.24,34.8,24.9,60.8,14.43,2,0.304,-1.147,0,Aman_Rice,23.76,56.2,Kharif_Aman_Jute
2020-09-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.25,23.98,60.0,18.21,1,0.533,-1.144,1,Aman_Rice,13.68,56.2,Kharif_Aman_Jute
2020-09-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.02,22.75,64.2,18.45,7,0.483,-1.16,2,Aman_Rice,13.68,52.98,Kharif_Aman_Jute
2020-09-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,34.1,22.37,63.0,19.55,5,1.665,-1.248,3,Aman_Rice,9.78,52.98,Kharif_Aman_Jute
2020-09-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,34.96,24.53,59.5,19.83,8,1.845,-1.065,4,Aman_Rice,8.24,50.23,Kharif_Aman_Jute
2020-09-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.33,24.18,56.3,17.64,6,1.967,-1.213,5,Aman_Rice,8.24,50.23,Kharif_Aman_Jute
2020-09-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.1,23.54,55.2,19.38,4,1.952,-1.296,6,Aman_Rice,8.24,41.27,Kharif_Aman_Jute
2020-09-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.7,25.78,58.1,19.24,1,1.22,-1.269,7,Aman_Rice,0.0,41.27,Kharif_Aman_Jute
2020-09-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.64,25.16,60.4,18.63,2,1.838,-1.162,8,Aman_Rice,0.0,40.24,Kharif_Aman_Jute
