model_district,block_lgd_code,gp_lgd_code,gp_name,centroid_lat,centroid_lon,elevation_m
Purulia,2388,111082,Napara,23.20077,86.62709,195.0
Purulia,2388,111083,Panipathar,23.2105,86.46876,241.0
Purulia,2388,111084,Pirrah,23.16178,86.53844,218.0
Purulia,2388,111085,Puncha,23.17952,86.65355,177.0
Purulia,2389,110952,Arsha,23.31727,86.16624,284.0
Purulia,2389,110953,Beldih,23.32613,86.24823,249.0
Purulia,2389,110954,Chatuhansa,23.23991,86.25773,274.0
Purulia,2389,110955,Hensla,23.27992,86.26739,254.0
Purulia,2389,110956,Hetgugui,23.30159,86.09921,348.0
Purulia,2389,110957,Mankiary,23.35609,86.12996,278.0
Purulia,2389,110958,Puara,23.21123,86.30931,272.0
Purulia,2389,110959,Sirkabad,23.27358,86.19486,293.0
Purulia,2390,111010,Hensahatu,23.45729,85.89332,274.0
Purulia,2390,111011,Ichag,23.33491,85.94534,276.0
Purulia,2390,111012,Ilu-Jargo,23.29378,85.89643,278.0
Purulia,2390,111013,Jhalda-Darda,23.34593,85.99961,310.0
Purulia,2390,111014,Kalma,23.41752,85.92593,278.0
Purulia,2390,111015,Marumosina,23.36576,85.92863,412.0
Purulia,2390,111016,Mathari-Khamar,23.29729,85.96962,344.0
Purulia,2390,111017,Noyadih,23.31878,85.87372,244.0
Purulia,2390,111018,Pusti,23.2586,85.85847,238.0
Purulia,2390,111019,Tulin,23.37786,85.89604,276.0
Purulia,2391,111020,Bamniya-Belyadih,23.3638,86.02799,303.0
Purulia,2391,111021,Begunkodar,23.31779,86.0517,329.0
Purulia,2391,111022,Chekya,23.39924,86.01207,304.0
Purulia,2391,111023,Chitmu,23.46371,86.05157,387.0
Purulia,2391,111024,Hirapuradardih,23.3803,86.05908,282.0
Purulia,2391,111025,Majhidih,23.44194,86.00454,329.0
Purulia,2391,111026,Nowahatu,23.41022,86.07843,313.0
Purulia,2391,111027,Rigid,23.42874,85.96712,312.0
Purulia,2391,111028,Tatuara,23.45313,86.10241,289.0
Purulia,2392,110960,Ajodhya,23.22831,86.11706,564.0
Purulia,2392,110961,Baghmundi,23.17983,86.07324,259.0
Purulia,2392,110962,Beergram,23.16858,85.97627,227.0
Purulia,2392,110963,Burda-Kalimati,23.25298,85.97066,263.0
Purulia,2392,110964,Matha,23.12611,86.10469,294.0
Purulia,2392,110965,Serengdih,23.21409,85.95636,239.0
Purulia,2392,110966,Sindri,23.20598,86.01656,247.0
Purulia,2392,110967,Tunturi-Suisa,23.20088,85.89969,213.0
Purulia,2393,110968,Balarampur,23.1,86.21993,279.0
Purulia,2393,110969,Baraurma,23.13074,86.27334,256.0
Purulia,2393,110970,Bela,23.05986,86.1816,286.0
Purulia,2393,110971,Darda,23.05313,86.23338,262.0
Purulia,2393,110972,Genrua,23.12345,86.17918,264.0
Purulia,2393,110973,Ghatbera-Kerowa,23.17995,86.2264,275.0
Purulia,2393,110974,Tentlow,23.07742,86.26465,250.0
Purulia,2394,110975,Banjora,23.08787,86.4512,194.0
Purulia,2394,110976,Bansbera,23.05721,86.37243,213.0
Purulia,2394,110977,Barabazar,23.02131,86.35128,216.0
Purulia,2394,110978,Berada,23.02929,86.26708,245.0
Purulia,2394,110979,Bhagabandh,23.13621,86.32595,250.0
Purulia,2394,110980,Dhelatbamu,23.13871,86.38639,232.0
Purulia,2394,110981,Latpada,23.00954,86.42245,213.0
Purulia,2394,110982,Sindri,23.02502,86.48526,193.0
Purulia,2394,110983,Sukurhutu,23.10262,86.3872,220.0
Purulia,2394,110984,Tumrasole,23.0504,86.31148,243.0
Purulia,2395,111042,Bamnimajhihira,23.07551,86.52599,182.0
Purulia,2395,111043,Baramasya-Ramnagar,23.12143,86.6748,218.0
Purulia,2395,111044,Bhalubasa,23.07497,86.59106,191.0
Purulia,2395,111045,Bisri,23.02736,86.65079,145.0
Purulia,2395,111046,Chandra-Pairachali,23.08711,86.72044,148.0
Purulia,2395,111047,Dhanarah,23.01403,86.70276,152.0
Purulia,2395,111048,Gopalnagar,23.12633,86.55987,224.0
Purulia,2395,111049,Jitujuri,23.11244,86.62824,166.0
Purulia,2395,111050,Kamtajangidiri,23.12647,86.48522,225.0
Purulia,2395,111051,Manbazar,23.06993,86.66449,162.0
Purulia,2396,111052,Ankrobarakadam,22.89488,86.5721,185.0
Purulia,2396,111053,Bargoria-Jamtoria,22.94151,86.64914,150.0
Purulia,2396,111054,Bari-Jagda,23.01868,86.54575,192.0
Purulia,2396,111055,Borojaragara,22.94148,86.57802,169.0
Purulia,2396,111056,Buribandh,22.88687,86.66985,186.0
Purulia,2396,111057,Dighi,22.9991,86.58488,176.0
Purulia,2396,111058,Kumari,22.97652,86.63966,157.0
Purulia,2397,110985,Bandwan,22.85536,86.49828,229.0
Purulia,2397,110986,Chirudih,22.84807,86.58936,183.0
Purulia,2397,110987,Dhadka,22.79948,86.5091,185.0
Purulia,2397,110988,Gurur,22.92706,86.48144,215.0
Purulia,2397,110989,Kuchia,22.76864,86.47649,173.0
Purulia,2397,110990,Kuilapal,22.85983,86.63321,172.0
Purulia,2397,110991,Kumra,22.78367,86.5712,265.0
Purulia,2397,110992,Supudih,22.89589,86.49715,202.0
Siliguri_Foothill,2162,109131,Buraganj,26.76802,88.31388,169.0
Siliguri_Foothill,2162,109148,Atharakhai,26.72043,88.35025,136.0
Siliguri_Foothill,2162,109149,Champasari,26.77517,88.40636,144.0
Siliguri_Foothill,2162,109150,Matigara-I,26.69178,88.38431,120.0
Siliguri_Foothill,2162,109151,Matigara-Ii,26.71039,88.39439,120.0
Siliguri_Foothill,2162,109152,Patharghata,26.75434,88.35702,150.0
Siliguri_Foothill,2163,109159,Gossaipur,26.67838,88.35211,124.0
Siliguri_Foothill,2163,109160,Hatighisa,26.69251,88.2452,153.0
Siliguri_Foothill,2163,109161,Lower Bagdogra,26.72148,88.32977,140.0
Siliguri_Foothill,2163,109162,Maniram,26.72538,88.1965,188.0
Siliguri_Foothill,2163,109163,Nakshalbari,26.67549,88.21161,160.0
Siliguri_Foothill,2163,109164,Upper Bagdogra,26.72777,88.28402,171.0
Siliguri_Foothill,2163,109170,Hetmuri Singhijhora,26.73984,88.3252,153.0
Siliguri_Foothill,2164,109165,Bidhannagar-I,26.50522,88.25142,82.0
Siliguri_Foothill,2164,109166,Bidhannagar-Ii,26.52923,88.23936,91.0
Siliguri_Foothill,2164,109167,Chathat-Bansgaon,26.52288,88.31856,89.0
Siliguri_Foothill,2164,109168,Phansidewa Bansgaon Kismat,26.58419,88.34259,97.0
Siliguri_Foothill,2164,109169,Ghospukur,26.59864,88.27687,99.0
Siliguri_Foothill,2164,109171,Jalas-Nijamtara,26.64056,88.37458,107.0
Siliguri_Foothill,2165,109130,Binnabari,26.54929,88.13427,94.0
Siliguri_Foothill,2165,109132,Kharibari-Panishali,26.55674,88.18221,89.0
Siliguri_Foothill,2165,109133,Raniganj-Panishali,26.60909,88.16543,116.0
