Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2,MJO_Phase,MJO_Amplitude,Nino34_Anomaly,Dry_Spell_Days_Streak,Target_Crops,Rolling_Rainfall_7d_mm,Rolling_Rainfall_30d_mm,zone_id,Drought_Stress_Index,Waterlogging_Risk_Index,dtr_c,vpd_kpa,day_of_year,doy_sin,doy_cos,mjo_phase_sin,mjo_phase_cos,rolling_rain_3d_mm,rolling_rain_15d_mm,target_onset_window_14d,target_false_onset_flag,target_dry_spell_5d_14d,target_dry_spell_7d_21d,target_heavy_rain_7d,target_revival_7d,iod_dmi,iod_positive_flag,iod_negative_flag,iod_dmi_lag7,iod_dmi_lag14,u850_regional,v850_regional,wind850_speed,mslp_regional,regional_slp_gradient,u850_lag7,mslp_lag7,u850_rolling_7d,mslp_rolling_7d
2020-03-03,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,23.84,15.08,44.7,22.77,4,0.778,-0.64,47,Pineapple,0.0,0.0,terai_teesta,0.0,0.023,8.76,1.2504,63,0.88372,0.46802,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0.17,0,0,0.38,0.36,2.2833,-0.3472,2.3096,1012.19,1.5,1.1361,1014.33,0.6214,1013.84
2020-03-04,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,27.09,13.58,44.6,22.07,3,2.153,-0.587,48,Pineapple,0.0,0.0,terai_teesta,0.0,0.023,13.51,1.3225,64,0.89164,0.45274,0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.07,0,0,0.17,0.38,1.725,0.5972,1.8255,1011.22,1.89,0.0778,1013.81,0.8568,1013.47
2020-03-05,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,29.37,14.42,45.2,21.04,2,0.992,-0.502,49,Pineapple,0.0,0.0,terai_teesta,0.0,0.026,14.95,1.4396,65,0.8993,0.43734,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.07,0,0,0.17,0.38,0.9389,1.7278,1.9664,1011.91,2.9,1.2528,1014.84,0.8119,1013.05
2020-03-06,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,27.19,14.2,39.4,21.94,7,1.6,-0.472,50,Pineapple,0.0,0.0,terai_teesta,0.0,0.0,12.990000000000002,1.4791,66,0.90669,0.42181,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,0.07,0,0,0.17,0.38,-0.1778,1.9556,1.9636,1012.02,3.16,-0.4333,1015.37,0.8484,1012.57
2020-03-07,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,27.46,13.51,45.6,22.08,8,2.095,-0.581,51,Pineapple,0.0,0.0,terai_teesta,0.0,0.028,13.95,1.3107,67,0.91381,0.40615,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.07,0,0,0.17,0.38,0.5,1.7694,1.8387,1013.28,3.47,-0.75,1014.81,1.027,1012.36
2020-03-08,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,25.23,13.6,44.7,21.27,5,0.747,-0.444,52,Pineapple,0.0,0.0,terai_teesta,0.0,0.023,11.63,1.2469,68,0.92066,0.39037,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.07,0,0,0.17,0.38,1.4694,2.4944,2.8951,1014.27,2.34,0.4639,1012.99,1.1706,1012.54
2020-03-09,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,24.52,13.09,47.5,21.28,1,0.803,-0.49,53,Pineapple,0.0,0.0,terai_teesta,0.0,0.037,11.43,1.1396,69,0.92724,0.37447,0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,0.07,0,0,0.17,0.38,3.2944,-1.7333,3.7226,1012.67,1.83,1.4556,1012.88,1.4333,1012.51
2020-03-10,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,25.78,13.32,48.8,21.43,1,0.599,-0.452,54,Pineapple,0.0,0.0,terai_teesta,0.0,0.044,12.46,1.1642,70,0.93354,0.35847,0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,0.07,0,0,0.17,0.38,3.6667,-1.5111,3.9658,1012.22,2.23,2.2833,1012.19,1.6309,1012.51
2020-03-11,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,26.77,15.35,41.1,21.55,5,0.506,-0.534,55,Pineapple,0.0,0.0,terai_teesta,0.0,0.006,11.42,1.4702,71,0.93957,0.34236,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.2,0,0,0.07,0.17,1.1861,-1.2611,1.7313,1012.48,3.14,1.725,1011.22,1.554,1012.69
2020-03-12,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,27.86,13.48,49.0,22.37,1,0.311,-0.563,56,Pineapple,0.0,0.0,terai_teesta,0.0,0.045,14.38,1.2428,72,0.94532,0.32614,0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,0.2,0,0,0.07,0.17,2.1556,0.0472,2.1561,1012.54,4.37,0.9389,1011.91,1.7278,1012.78
2020-03-13,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,24.25,15.82,40.4,23.35,7,2.125,-0.544,57,Pineapple,0.0,0.0,terai_teesta,0.0,0.002,8.43,1.3966,73,0.95079,0.30983,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,0.2,0,0,0.07,0.17,1.3194,-0.8056,1.5459,1014.54,4.6,-0.1778,1012.02,1.9417,1013.14
2020-03-14,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,27.62,13.21,45.9,23.6,8,1.606,-0.442,58,Pineapple,0.0,0.0,terai_teesta,0.0,0.029,14.41,1.2978,74,0.95598,0.29343,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.2,0,0,0.07,0.17,-1.5889,-0.6889,1.7318,1015.97,6.45,0.5,1013.28,1.6432,1013.53
2020-03-15,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,26.93,17.53,49.0,20.41,7,1.942,-0.476,59,Pineapple,0.0,0.0,terai_teesta,0.0,0.045,9.4,1.3674,75,0.96089,0.27695,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,0.2,0,0,0.07,0.17,-1.5472,-0.0833,1.5495,1015.4,4.34,1.4694,1014.27,1.2123,1013.69
2020-03-16,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,27.31,13.23,51.5,22.19,2,0.863,-0.468,60,Pineapple,0.0,0.0,terai_teesta,0.0,0.057,14.079999999999998,1.1531,76,0.96551,0.26038,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2,0,0,0.07,0.17,2.0111,0.2722,2.0295,1014.42,2.71,3.2944,1012.67,1.029,1013.94
2020-03-17,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,28.09,14.69,46.5,19.36,5,0.417,-0.581,61,Pineapple,0.0,0.0,terai_teesta,0.0,0.032,13.4,1.3627,77,0.96984,0.24373,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.2,0,0,0.07,0.17,3.2083,-0.9944,3.3589,1014.86,2.6,3.6667,1012.22,0.9635,1014.32
2020-03-18,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,27.78,14.59,36.8,22.04,4,1.337,-0.532,62,Pineapple,0.0,0.0,terai_teesta,0.0,0.0,13.19,1.5897,78,0.97389,0.22701,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,-0.07,0,0,0.2,0.07,2.0528,-0.6472,2.1524,1015.33,2.96,1.1861,1012.48,1.0873,1014.72
2020-03-19,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,23.66,13.91,40.0,21.93,4,1.573,-0.512,63,Pineapple,0.0,0.0,terai_teesta,0.0,0.0,9.75,1.3008,79,0.97765,0.21022,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,-0.07,0,0,0.2,0.07,2.9472,-0.4389,2.9797,1013.8,2.77,2.1556,1012.54,1.2004,1014.9
2020-03-20,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,26.62,15.42,45.0,21.78,3,0.453,-0.563,64,Pineapple,0.0,0.0,terai_teesta,0.0,0.025,11.2,1.3695,80,0.98112,0.19338,0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-0.07,0,0,0.2,0.07,3.075,0.1694,3.0797,1012.32,2.99,1.3194,1014.54,1.4512,1014.59
2020-03-21,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,26.15,16.59,41.9,23.43,8,0.881,-0.489,65,Pineapple,0.0,0.0,terai_teesta,0.0,0.009,9.56,1.4781,81,0.98431,0.17647,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,-0.07,0,0,0.2,0.07,3.4278,-0.2306,3.4355,1011.81,3.22,-1.5889,1015.97,2.1679,1013.99
2020-03-22,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,26.33,16.48,46.6,21.8,2,0.421,-0.526,66,Pineapple,0.0,0.0,terai_teesta,0.0,0.033,9.849999999999998,1.3614,82,0.9872,0.15951,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.07,0,0,0.2,0.07,1.3528,0.0861,1.3555,1012.65,4.02,-1.5472,1015.4,2.5821,1013.6
2020-03-23,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,27.87,14.95,44.6,19.55,1,0.368,-0.605,67,Pineapple,0.0,0.0,terai_teesta,0.0,0.023,12.920000000000002,1.4128,83,0.98979,0.14251,0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.07,0,0,0.2,0.07,1.0444,-1.175,1.5721,1014.3,4.23,2.0111,1014.42,2.444,1013.58
2020-03-24,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,27.91,15.77,46.9,20.55,6,0.363,-0.499,68,Pineapple,0.0,0.0,terai_teesta,0.0,0.034,12.14,1.3902,84,0.9921,0.12546,-1.0,-0.0,0.0,0.0,0,0,0,0,0,0,-0.07,0,0,0.2,0.07,1.5861,-1.4083,2.1211,1012.94,5.15,3.2083,1014.86,2.2123,1013.31
2020-03-25,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,29.82,16.81,48.8,21.23,5,0.823,-0.542,69,Pineapple,0.0,0.0,terai_teesta,0.0,0.044,13.010000000000002,1.466,85,0.99411,0.10838,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-0.06,0,0,-0.07,0.2,1.2222,-1.6583,2.0601,1011.66,5.32,2.0528,1015.33,2.0936,1012.78
2020-03-26,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,29.4,15.91,51.4,20.74,5,0.425,-0.487,70,Pineapple,0.0,0.0,terai_teesta,0.0,0.057,13.489999999999998,1.3371,86,0.99583,0.09126,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-0.06,0,0,-0.07,0.2,2.1861,-1.4694,2.6341,1010.22,4.39,2.9472,1013.8,1.9849,1012.27
2020-03-27,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,26.98,14.73,44.3,23.11,4,0.625,-0.608,71,Pineapple,0.0,0.0,terai_teesta,0.0,0.021,12.25,1.3729,87,0.99725,0.07412,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,-0.06,0,0,-0.07,0.2,3.1917,-1.6833,3.6084,1011.1,3.4,3.075,1012.32,2.0016,1012.1
2020-03-28,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,30.42,13.53,50.4,20.95,7,1.519,-0.505,72,Pineapple,0.0,0.0,terai_teesta,0.0,0.052,16.89,1.3094,88,0.99838,0.05695,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.06,0,0,-0.07,0.2,3.4889,-1.6861,3.875,1012.08,4.15,3.4278,1011.81,2.0103,1012.14
2020-03-29,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,28.67,16.06,43.3,21.13,2,0.619,-0.437,73,Pineapple,0.0,0.0,terai_teesta,0.0,0.016,12.610000000000005,1.5327,89,0.99921,0.03977,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.06,0,0,-0.07,0.2,4.3556,-1.3083,4.5478,1010.05,3.01,1.3528,1012.65,2.4393,1011.76
2020-03-30,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,30.03,16.35,47.8,21.2,4,1.392,-0.532,74,Pineapple,0.0,0.0,terai_teesta,0.0,0.039,13.68,1.4834,90,0.99975,0.02258,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,-0.06,0,0,-0.07,0.2,5.8833,-0.6889,5.9235,1009.95,2.16,1.0444,1014.3,3.1306,1011.14
2020-03-31,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,28.04,17.58,43.9,20.9,2,0.401,-0.485,75,Pineapple,0.0,0.0,terai_teesta,0.0,0.019,10.46,1.558,91,0.99999,0.00538,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.06,0,0,-0.07,0.2,5.1222,-1.2389,5.2699,1010.84,2.67,1.5861,1012.94,3.6357,1010.84
2020-04-01,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,26.8,18.86,43.8,21.06,5,0.441,-0.44,76,Pineapple,0.0,0.0,terai_teesta,0.0,0.019,7.940000000000001,1.5627,92,0.99993,-0.01183,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.2,0,0,-0.06,-0.07,3.8556,-1.15,4.0234,1011.36,4.26,1.2222,1011.66,4.0119,1010.8
2020-04-02,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,28.34,17.35,47.3,21.26,5,1.225,-0.491,77,Pineapple,0.0,0.0,terai_teesta,0.0,0.036,10.989999999999998,1.4667,93,0.99958,-0.02903,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.2,0,0,-0.06,-0.07,2.7944,-0.7333,2.8891,1009.92,4.89,2.1861,1010.22,4.0988,1010.76
2020-04-03,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,25.62,16.45,43.8,21.36,7,0.438,-0.486,78,Pineapple,0.0,0.0,terai_teesta,0.0,0.019,9.170000000000002,1.4007,94,0.99893,-0.04622,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,0.2,0,0,-0.06,-0.07,4.3806,-0.0944,4.3816,1008.98,4.52,3.1917,1011.1,4.2687,1010.45
2020-04-04,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,29.07,16.54,43.6,21.94,1,1.19,-0.627,79,Pineapple,0.0,0.0,terai_teesta,0.0,0.018,12.53,1.5659,95,0.99799,-0.06339,0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,0.2,0,0,-0.06,-0.07,3.375,-0.2972,3.3881,1010.6,4.02,3.4889,1012.08,4.2524,1010.24
2020-04-05,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,26.9,18.4,53.3,20.62,2,2.14,-0.511,80,Pineapple,0.0,0.0,terai_teesta,0.0,0.066,8.5,1.2844,96,0.99675,-0.08055,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2,0,0,-0.06,-0.07,2.7944,-0.4778,2.835,1011.8,4.81,4.3556,1010.05,4.0294,1010.49
2020-04-06,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,28.57,16.31,48.8,20.97,5,0.725,-0.552,81,Pineapple,0.0,0.0,terai_teesta,0.0,0.044,12.260000000000002,1.3904,97,0.99522,-0.09768,-0.70711,-0.70711,0.0,0.0,0,0,0,0,1,0,0.2,0,0,-0.06,-0.07,2.7667,-0.8,2.88,1012.12,4.8,5.8833,1009.95,3.5841,1010.8
2020-04-07,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,29.16,16.5,49.3,21.06,6,0.46,-0.561,82,Pineapple,0.0,0.0,terai_teesta,0.0,0.046,12.66,1.4098,98,0.99339,-0.11479,-1.0,-0.0,0.0,0.0,0,0,0,0,1,0,0.2,0,0,-0.06,-0.07,2.8806,-0.6611,2.9554,1010.62,4.0,5.1222,1010.84,3.2639,1010.77
2020-04-08,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,28.12,18.07,46.1,21.25,8,1.758,-0.513,83,Pineapple,0.0,0.0,terai_teesta,0.0,0.03,10.05,1.523,99,0.99127,-0.13186,-0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.02,0,0,0.2,-0.06,3.1639,-0.3056,3.1786,1009.15,4.33,3.8556,1011.36,3.1651,1010.46
2020-04-09,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,27.75,16.44,45.3,21.75,5,2.066,-0.529,84,Pineapple,0.0,0.0,terai_teesta,0.0,0.026,11.31,1.4546,100,0.98885,-0.14889,-0.70711,-0.70711,0.0,0.0,0,0,0,0,1,0,0.02,0,0,0.2,-0.06,2.1583,0.0222,2.1584,1010.45,6.21,2.7944,1009.92,3.0742,1010.53
2020-04-10,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,28.35,16.57,52.4,21.3,2,0.617,-0.519,85,Pineapple,0.0,0.0,terai_teesta,0.0,0.062,11.78,1.2942,101,0.98615,-0.16588,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.02,0,0,0.2,-0.06,2.1222,0.1222,2.1257,1010.66,5.8,4.3806,1008.98,2.7516,1010.77
2020-04-11,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,30.72,17.58,48.0,21.79,6,1.812,-0.466,86,Pineapple,0.0,0.0,terai_teesta,0.0,0.04,13.14,1.5656,102,0.98315,-0.18282,-1.0,-0.0,0.0,0.0,0,0,0,0,1,0,0.02,0,0,0.2,-0.06,0.8944,-0.1083,0.901,1012.56,6.56,3.375,1010.6,2.3972,1011.05
2020-04-12,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,30.61,16.56,48.5,20.39,1,1.961,-0.498,87,Pineapple,0.0,0.0,terai_teesta,0.0,0.042,14.05,1.4988,103,0.97986,-0.1997,0.70711,0.70711,0.0,0.0,0,0,0,0,1,0,0.02,0,0,0.2,-0.06,1.5194,-0.3806,1.5664,1013.19,6.83,2.7944,1011.8,2.2151,1011.25
2020-04-13,Terai_Teesta_Zone,Alipurduar,26.49,89.53,92.32,18.59,17.28,79.7,10.18,8,0.679,-0.592,0,Wetland_Rice,92.32,92.32,terai_teesta,0.0,0.568,1.3099999999999987,0.4173,104,0.97628,-0.21653,-0.0,1.0,92.32,92.32,0,0,0,0,0,0,0.02,0,0,0.2,-0.06,0.7528,-2.0028,2.1396,1012.08,7.18,2.7667,1012.12,1.9274,1011.24
2020-04-14,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,32.31,19.71,53.7,19.79,7,1.485,-0.51,1,Tea,92.32,92.32,terai_teesta,0.0,0.438,12.6,1.5572,105,0.97241,-0.23329,-0.70711,0.70711,92.32,92.32,0,0,0,0,0,0,0.02,0,0,0.2,-0.06,0.175,-1.2417,1.2539,1010.98,8.18,2.8806,1010.62,1.5409,1011.3
2020-04-15,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,30.35,18.18,54.7,21.15,2,0.533,-0.51,2,Tea,92.32,92.32,terai_teesta,0.0,0.443,12.170000000000002,1.3733,106,0.96825,-0.24998,1.0,0.0,92.32,92.32,0,0,0,0,0,0,0.08,0,0,0.02,0.2,-0.4333,-0.7111,0.8327,1011.81,8.62,3.1639,1009.15,1.027,1011.68
2020-04-16,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,28.61,17.63,46.3,21.5,3,0.328,-0.409,3,Tea,92.32,92.32,terai_teesta,0.0,0.401,10.98,1.5196,107,0.96381,-0.2666,0.70711,-0.70711,0.0,92.32,0,0,0,0,0,0,0.08,0,0,0.02,0.2,1.5,-1.4778,2.1057,1011.61,7.1,2.1583,1010.45,0.9329,1011.84
2020-04-17,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,29.94,18.34,49.7,20.07,8,1.536,-0.527,4,Tea,92.32,92.32,terai_teesta,0.0,0.418,11.6,1.5135,108,0.95908,-0.28314,-0.0,1.0,0.0,92.32,0,0,0,0,0,0,0.08,0,0,0.02,0.2,0.7,0.4444,0.8292,1009.46,6.77,2.1222,1010.66,0.7298,1011.67
2020-04-18,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,28.42,20.13,50.3,21.23,4,1.293,-0.525,5,Tea,92.32,92.32,terai_teesta,0.0,0.421,8.290000000000003,1.5076,109,0.95407,-0.29959,0.0,-1.0,0.0,92.32,0,0,0,0,0,0,0.08,0,0,0.02,0.2,2.2944,-0.4194,2.3325,1008.99,8.13,0.8944,1012.56,0.9298,1011.16
2020-04-19,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,31.34,20.4,47.6,22.89,8,0.741,-0.449,6,Tea,92.32,92.32,terai_teesta,0.0,0.407,10.94,1.7478,110,0.94877,-0.31596,-0.0,1.0,0.0,92.32,0,0,0,0,1,0,0.08,0,0,0.02,0.2,2.9917,0.4778,3.0296,1009.69,5.94,1.5194,1013.19,1.1401,1010.66
2020-04-20,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,34.42,20.21,47.9,21.28,6,1.996,-0.548,7,Pineapple,0.0,92.32,terai_teesta,0.0,0.039,14.21,1.8921,111,0.9432,-0.33224,-1.0,-0.0,0.0,92.32,0,0,0,0,1,0,0.08,0,0,0.02,0.2,1.6833,0.9,1.9088,1009.83,5.77,0.7528,1012.08,1.273,1010.34
2020-04-21,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,29.73,20.36,53.6,20.66,4,0.823,-0.527,8,Pineapple,0.0,92.32,terai_teesta,0.0,0.068,9.37,1.4737,112,0.93734,-0.34841,0.0,-1.0,0.0,92.32,0,0,0,0,1,0,0.08,0,0,0.02,0.2,1.2306,0.9944,1.5821,1010.56,6.36,0.175,1010.98,1.4238,1010.28
2020-04-22,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,32.23,20.1,55.0,20.39,3,1.47,-0.462,9,Pineapple,0.0,92.32,terai_teesta,0.0,0.075,12.129999999999995,1.5274,113,0.93121,-0.36448,0.70711,-0.70711,0.0,92.32,0,0,0,0,1,0,0.08,0,0,0.08,0.02,2.7417,1.3389,3.0511,1010.82,5.13,-0.4333,1011.81,1.8774,1010.14
2020-04-23,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,28.07,19.88,48.9,21.13,2,1.25,-0.484,10,Pineapple,0.0,92.32,terai_teesta,0.0,0.044,8.190000000000001,1.5224,114,0.9248,-0.38045,1.0,0.0,0.0,92.32,0,0,0,0,1,0,0.08,0,0,0.08,0.02,3.1222,0.7222,3.2047,1010.07,4.22,1.5,1011.61,2.1091,1009.92
2020-04-24,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,32.5,21.12,54.0,19.98,5,0.935,-0.523,11,Pineapple,0.0,92.32,terai_teesta,0.0,0.07,11.38,1.6218,115,0.91812,-0.3963,-0.70711,-0.70711,0.0,92.32,0,0,0,0,1,0,0.08,0,0,0.08,0.02,2.1389,-0.2472,2.1531,1009.41,5.21,0.7,1009.46,2.3147,1009.91
2020-04-25,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,29.95,20.79,49.8,20.36,1,1.508,-0.628,12,Pineapple,0.0,92.32,terai_teesta,0.0,0.049,9.16,1.6256,116,0.91117,-0.41203,0.70711,0.70711,0.0,92.32,0,0,0,0,1,0,0.08,0,0,0.08,0.02,1.9472,1.4333,2.4179,1008.64,4.67,2.2944,1008.99,2.2651,1009.86
2020-04-26,Terai_Teesta_Zone,Alipurduar,26.49,89.53,65.83,22.0,21.64,68.3,9.34,4,0.393,-0.556,0,Tea,65.83,158.15,terai_teesta,0.0,0.405,0.5,0.8289,117,0.90395,-0.42765,0.0,-1.0,65.83,158.15,0,0,0,0,0,0,0.08,0,0,0.08,0.02,0.3361,0.5972,0.6853,1009.69,5.43,2.9917,1009.69,1.8857,1009.86
2020-04-27,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,31.23,21.63,57.4,19.63,4,1.478,-0.469,1,Tea,65.83,158.15,terai_teesta,0.0,0.35,9.6,1.4687,118,0.89646,-0.44313,0.0,-1.0,65.83,158.15,0,0,0,0,0,0,0.08,0,0,0.08,0.02,-2.4139,-0.1389,2.4179,1012.44,6.55,1.6833,1009.83,1.3004,1010.23
2020-04-28,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,33.78,21.21,56.0,19.4,6,1.313,-0.554,2,Tea,65.83,158.15,terai_teesta,0.0,0.343,12.57,1.6148,119,0.8887,-0.45849,-1.0,-0.0,65.83,65.83,0,0,0,0,0,0,0.08,0,0,0.08,0.02,-2.1,0.9556,2.3072,1013.59,5.06,1.2306,1010.56,0.8246,1010.67
2020-04-29,Terai_Teesta_Zone,Alipurduar,26.49,89.53,50.23,24.93,20.85,67.2,9.88,3,1.784,-0.522,0,Wetland_Rice,116.06,208.38,terai_teesta,0.0,0.6,4.079999999999998,0.9154,120,0.88068,-0.47371,0.70711,-0.70711,50.23,116.06,0,0,0,0,0,0,0.0,0,0,0.08,0.08,-1.4833,1.1389,1.8701,1012.06,4.43,2.7417,1010.82,0.221,1010.84
2020-04-30,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,34.3,21.05,49.3,20.55,8,1.177,-0.546,1,Wetland_Rice,116.06,208.38,terai_teesta,0.0,0.511,13.249999999999996,1.8804,121,0.8724,-0.48879,-0.0,1.0,50.23,116.06,0,0,0,0,0,0,0.0,0,0,0.08,0.08,0.2222,-0.2722,0.3514,1010.66,3.83,3.1222,1010.07,-0.1933,1010.93
2020-05-01,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,32.33,21.47,50.2,19.97,4,1.945,-0.527,2,Wetland_Rice,116.06,208.38,terai_teesta,0.0,0.515,10.86,1.7651,122,0.86387,-0.50372,0.0,-1.0,50.23,116.06,0,0,0,0,0,0,0.0,0,0,0.08,0.08,-0.1778,0.1167,0.2126,1011.0,4.41,2.1389,1009.41,-0.5242,1011.15
2020-05-02,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,33.27,20.09,55.5,18.73,8,1.87,-0.562,3,Wetland_Rice,116.06,208.38,terai_teesta,0.0,0.542,13.180000000000003,1.557,123,0.85507,-0.51851,-0.0,1.0,0.0,116.06,0,0,0,0,0,0,0.0,0,0,0.08,0.08,0.0056,-1.2083,1.2083,1010.26,5.13,1.9472,1008.64,-0.8016,1011.39
2020-05-03,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,30.54,22.56,52.2,19.53,8,1.244,-0.556,4,Tea,50.23,208.38,terai_teesta,0.0,0.262,7.98,1.6597,124,0.84603,-0.53314,-0.0,1.0,0.0,116.06,0,0,0,0,0,0,0.0,0,0,0.08,0.08,-0.8833,-1.2444,1.5261,1009.63,6.97,0.3361,1009.69,-0.9758,1011.38
2020-05-04,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,30.28,20.22,59.0,18.74,2,1.815,-0.53,5,Tea,50.23,208.38,terai_teesta,0.0,0.296,10.060000000000002,1.3182,125,0.83673,-0.54761,1.0,0.0,0.0,116.06,0,0,0,0,0,0,0.0,0,0,0.08,0.08,0.0444,-1.2861,1.2869,1009.41,6.42,-2.4139,1012.44,-0.6246,1010.94
2020-05-05,Terai_Teesta_Zone,Alipurduar,26.49,89.53,0.0,31.26,21.89,52.4,21.13,8,1.79,-0.587,6,Tea,50.23,208.38,terai_teesta,0.0,0.263,9.37,1.6552,126,0.82719,-0.56192,-0.0,1.0,0.0,116.06,0,0,0,0,0,0,0.0,0,0,0.08,0.08,0.8972,-0.0111,0.8973,1009.84,5.83,-2.1,1013.59,-0.1964,1010.41
